,Unnamed: 0,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,value1,peaks_min,peaks_max,ema,ema_slow,sell,buy,moving_avg,trend_change,TriggerSell,TriggerBuy
964,641,202409201120,1.11611,1.11578,1.11591,1.1158,817,m5,1,,,1.1158620261574448,1.11617225732248,0,1,1.1158200000000027,0,0,0
965,642,202409201125,1.1159299999999999,1.11576,1.11588,1.11591,778,m5,1,,,1.1158652941288183,1.11616079625101,0,1,1.1158000000000026,0,0,0
966,643,202409201130,1.1159,1.1156,1.11561,1.11588,859,m5,1,,,1.115818877014488,1.1161391963980292,0,1,1.1158160000000028,0,0,0
967,108,202409201130,1.1162299999999998,1.11551,1.11615,1.11588,5226,m30,1,,,1.1161885818609183,1.115741673460372,0,1,1.1158700000000028,0,0,0
968,215,202409201130,1.1159,1.11551,1.1158700000000001,1.11588,2720,m15,1,,,1.115965231109055,1.116187215749033,0,1,1.1158840000000028,0,0,0
969,644,202409201135,1.11578,1.11551,1.11572,1.11561,986,m5,1,,,1.1158008993754902,1.1161227573235966,0,1,1.115846000000003,0,0,0
970,645,202409201140,1.1158700000000001,1.11565,1.1158700000000001,1.11572,875,m5,1,,,1.1158134631254009,1.1161128452716909,0,1,1.1158440000000032,0,0,0
971,216,202409201145,1.1162299999999998,1.1156,1.11615,1.1158700000000001,2506,m15,1,,,1.1159988254528634,1.1161857560601056,0,1,1.1159520000000032,0,0,0
972,646,202409201145,1.11595,1.1156,1.11575,1.1158700000000001,833,m5,1,,,1.1158019243753283,1.11609861604535,0,1,1.115872000000003,0,0,0
973,647,202409201150,1.1161299999999998,1.11574,1.11606,1.11575,943,m5,1,,,1.1158488472161778,1.1160971016906305,0,1,1.115910000000003,0,0,0
974,648,202409201155,1.1162299999999998,1.11598,1.11615,1.11606,730,m5,1,,,1.115903602267782,1.116099176134135,0,1,1.115996000000003,0,0,0
975,217,202409201200,1.1168200000000001,1.11614,1.11681,1.11615,3371,m15,1,,,1.116146311734161,1.1162102402079124,0,1,1.116184000000003,0,0,0
976,649,202409201200,1.1166200000000002,1.11614,1.11659,1.11615,1350,m5,1,,,1.116028401855458,1.1161184241288749,0,1,1.116272000000003,0,0,0
977,109,202409201200,1.11722,1.11614,1.1171200000000001,1.11615,6533,m30,1,,,1.1163579306135227,1.1157963969462343,0,1,1.116546000000003,0,0,0
978,650,202409201205,1.11669,1.11646,1.1165399999999999,1.11659,1136,m5,1,,,1.1161214196999203,1.116134956515978,0,1,1.1166420000000028,0,0,0
979,651,202409201210,1.1168200000000001,1.11643,1.11681,1.1165399999999999,885,m5,1,,,1.1162466161181166,1.116161428809469,0,1,1.1167740000000028,0,0,0
980,652,202409201215,1.1169799999999999,1.11675,1.11686,1.11681,871,m5,1,,,1.1163581404602771,1.1161888237581177,0,1,1.1167840000000029,0,0,0
981,218,202409201215,1.11722,1.11666,1.1171200000000001,1.11681,3162,m15,1,,,1.1163233459643136,1.1162459226539945,0,1,1.1168900000000028,0,0,0
982,653,202409201220,1.1169799999999999,1.11666,1.11687,1.11686,1241,m5,1,,,1.1164512058311358,1.1162155365519169,0,1,1.116840000000003,0,0,0
983,654,202409201225,1.11722,1.11687,1.1171200000000001,1.11687,1050,m5,1,,,1.1165728047709294,1.1162510057067438,0,1,1.1169560000000032,0,0,0
984,219,202409201230,1.11724,1.11661,1.11715,1.1171200000000001,3200,m15,1,,,1.1164736466980747,1.1162813820061912,0,1,1.117024000000003,0,0,0
985,655,202409201230,1.11724,1.11666,1.1167,1.1171200000000001,1246,m5,1,,,1.1165959311762148,1.1162686133260873,0,1,1.1169920000000029,0,0,0
986,110,202409201230,1.11768,1.11661,1.11743,1.1171200000000001,7303,m30,1,,1.0,1.1165528523201962,1.1158612240550023,1,-1,1.1170540000000029,1,0,0
987,656,202409201235,1.1168200000000001,1.11661,1.11678,1.1167,1056,m5,1,,,1.1166293982350848,1.1162886677054564,0,1,1.117036000000003,0,0,0
988,657,202409201240,1.11715,1.11678,1.11715,1.11678,898,m5,1,,,1.1167240531014329,1.1163224454424976,0,1,1.1170420000000032,0,0,0
989,220,202409201245,1.11768,1.1170200000000001,1.11743,1.11715,4103,m15,1,,1.0,1.1166475291166065,1.1163264323657152,1,-1,1.1170980000000033,1,0,0
990,658,202409201245,1.11734,1.1170200000000001,1.11723,1.11715,1226,m5,1,,,1.116816043446627,1.1163580358173018,0,1,1.1172040000000032,0,0,0
991,659,202409201250,1.1173600000000001,1.11705,1.11725,1.11723,1484,m5,1,,,1.116894944638149,1.1163930148048586,0,1,1.1171680000000035,0,0,0
992,660,202409201255,1.11768,1.11725,1.11743,1.11725,1393,m5,1,,1.0,1.1169922274312132,1.1164336808909427,1,-1,1.1172980000000032,1,1,0
993,221,202409201300,1.11762,1.11679,1.1168200000000001,1.11743,4872,m15,1,,,1.1166788874590416,1.1163457906496206,1,0,1.1172320000000031,0,0,0
994,111,202409201300,1.11762,1.11574,1.11585,1.11743,9261,m30,1,,,1.1164250609892292,1.115860778853342,1,0,1.1169160000000031,0,0,0
995,661,202409201300,1.11762,1.11733,1.11737,1.11743,1583,m5,1,,,1.1170609133528109,1.1164703992873766,1,0,1.1169440000000033,0,0,0
996,662,202409201305,1.11758,1.11714,1.1173,1.11737,1453,m5,1,,,1.1171043836522998,1.116502932648656,1,0,1.1169540000000031,0,0,0
997,663,202409201310,1.1173600000000001,1.11679,1.1168200000000001,1.1173,1836,m5,1,,,1.1170526775336995,1.116515366662434,1,0,1.1168320000000032,0,0,0
998,222,202409201315,1.11691,1.11574,1.11585,1.1168200000000001,4389,m15,1,,,1.116528180648307,1.116326345282521,1,0,1.1166380000000031,0,0,0
999,664,202409201315,1.11691,1.1163,1.11649,1.1168200000000001,1753,m5,1,,,1.1169503725275725,1.1165143718913582,1,0,1.1167660000000033,0,0,0
1000,665,202409201320,1.11655,1.11594,1.116,1.11649,1354,m5,1,,,1.1167775775225592,1.1164942004446379,1,0,1.1164920000000031,0,0,0
1001,666,202409201325,1.1162,1.11574,1.11585,1.116,1282,m5,1,,,1.116608927063912,1.116468937682103,1,0,1.1162020000000032,0,0,0
1002,223,202409201330,1.11626,1.11561,1.11592,1.11585,5318,m15,1,,,1.1164176023486148,1.1163104081287796,1,0,1.1160220000000032,0,0,0
1003,667,202409201330,1.11622,1.1158299999999999,1.1159,1.11585,1816,m5,1,,,1.11648003123411,1.116446626400452,1,0,1.116032000000003,0,0,0
1004,112,202409201330,1.11626,1.11537,1.1154700000000002,1.11585,9821,m30,1,,,1.1162514135366175,1.1158452855875565,1,0,1.1158280000000032,0,0,0
1005,668,202409201335,1.1162100000000001,1.11561,1.11608,1.1159,1610,m5,1,,,1.1164072982824536,1.116432248894552,1,0,1.1158440000000032,0,0,0
1006,669,202409201340,1.11626,1.1157,1.11592,1.11608,1892,m5,1,,,1.1163186985947349,1.1164121607026087,1,0,1.1158580000000031,0,0,0
1007,224,202409201345,1.11611,1.11537,1.1154700000000002,1.11592,4503,m15,1,,,1.116245311012503,1.1162774468843977,1,0,1.1157680000000032,0,0,0
1008,670,202409201345,1.11611,1.1157700000000002,1.11579,1.11592,1650,m5,1,,,1.1162225715775105,1.1163877622436829,1,0,1.1157460000000032,0,0,0
1009,671,202409201350,1.1158299999999999,1.1155,1.11575,1.11579,1622,m5,1,,,1.116136649472509,1.1163627519596169,1,0,1.1158020000000033,0,0,0
1010,672,202409201355,1.11581,1.11537,1.1154700000000002,1.11575,1231,m5,1,,,1.1160154404775071,1.1163277420788476,1,0,1.1156800000000033,0,0,0
1011,673,202409201400,1.1154700000000002,1.11443,1.11479,1.1154700000000002,2239,m5,1,,,1.1157926331179604,1.116267438467912,1,0,1.1154540000000033,0,0,0
1012,113,202409201400,1.1154700000000002,1.11379,1.11442,1.1154700000000002,11072,m30,1,,,1.1159184292571938,1.1157888014540378,1,0,1.1152440000000032,0,0,0
1013,225,202409201400,1.1154700000000002,1.1142100000000001,1.1142100000000001,1.1154700000000002,6304,m15,1,,,1.1158752544647752,1.116196360933145,1,0,1.1149280000000032,0,0,0
1014,674,202409201405,1.11507,1.11461,1.1148200000000001,1.11479,1993,m5,1,,,1.1156157907328763,1.1162106761750528,1,0,1.1147420000000032,0,0,0
1015,675,202409201410,1.11509,1.1142100000000001,1.1142100000000001,1.1148200000000001,2072,m5,1,,,1.1153601924178078,1.1161322182858349,1,0,1.114490000000003,0,0,0
1016,676,202409201415,1.1146399999999999,1.1142,1.1144,1.1142100000000001,1611,m5,1,,,1.1151856119782064,1.1160642881569784,1,0,1.114412000000003,0,0,0
1017,226,202409201415,1.1146399999999999,1.11379,1.11442,1.1142100000000001,4768,m15,1,,,1.1156106627439069,1.1161266917928654,1,0,1.114412000000003,0,0,0
1018,677,202409201420,1.1145100000000001,1.11379,1.11382,1.1144,1670,m5,1,1.0,,1.1149373188912597,1.1159762768567043,-1,1,1.114334000000003,-1,0,0
1019,678,202409201425,1.11445,1.11381,1.11442,1.11382,1487,m5,1,,,1.1148432609110308,1.1159152463917357,0,1,1.114254000000003,0,0,0
1020,679,202409201430,1.1146,1.11422,1.11427,1.11442,1452,m5,1,,,1.11473903165448,1.115850726925393,0,1,1.114266000000003,0,0,0
1021,227,202409201430,1.11501,1.11422,1.11489,1.11442,3701,m15,1,,,1.1154796331541057,1.1160781887730689,1,0,1.1143640000000032,0,0,0
1022,114,202409201430,1.1154600000000001,1.1141,1.11438,1.11442,9250,m30,1,,,1.1156387148467684,1.1157329937119755,1,0,1.114356000000003,0,0,0
1023,680,202409201435,1.11467,1.11426,1.11458,1.11427,1119,m5,1,,,1.1147101168082107,1.1158008944969462,0,1,1.1145080000000032,0,0,0
1024,681,202409201440,1.11501,1.1145399999999999,1.11489,1.11458,1130,m5,1,,,1.1147428228430816,1.1157651731441247,0,1,1.1146020000000032,0,0,0
1025,682,202409201445,1.1152799999999998,1.11483,1.11527,1.11489,1387,m5,1,,1.0,1.1148386732352484,1.1157457545894531,1,-1,1.1148020000000032,1,0,0
1026,228,202409201445,1.1154600000000001,1.1141,1.11438,1.11489,5549,m15,1,,,1.1152796998533592,1.1160115861393345,1,0,1.1147000000000031,0,0,0
1027,683,202409201450,1.1154600000000001,1.1148,1.1149200000000001,1.11527,1896,m5,1,,,1.1148534599197486,1.115713372056533,1,0,1.1148080000000031,0,0,0
1028,684,202409201455,1.1149200000000001,1.1141,1.11438,1.1149200000000001,2266,m5,1,,,1.1147673762979762,1.1156610829562772,1,0,1.1147680000000029,0,0,0
1029,229,202409201500,1.11458,1.1139299999999999,1.1141299999999998,1.11438,4906,m15,1,,,1.115070663516385,1.1159377910005222,1,0,1.114616000000003,0,0,0
1030,685,202409201500,1.11458,1.11424,1.11448,1.11438,2388,m5,1,,,1.1147151260619803,1.1156147659775997,1,0,1.1144580000000028,0,0,0
1031,115,202409201500,1.11458,1.1136,1.11372,1.11438,8684,m30,1,1.0,,1.1152898576018742,1.1156532834406232,-1,1,1.1143260000000028,-1,0,0
1032,686,202409201505,1.11458,1.1143100000000001,1.11434,1.11448,1152,m5,1,,,1.114646921323439,1.115564775154949,1,0,1.1142100000000028,0,0,0
1033,687,202409201510,1.11439,1.1139299999999999,1.1141299999999998,1.11434,1366,m5,1,,,1.1145529356282682,1.1155085094625976,1,0,1.1141600000000027,0,0,0
1034,688,202409201515,1.1143299999999998,1.11399,1.11418,1.1141299999999998,1168,m5,1,,,1.1144851291504012,1.1154564110522995,1,0,1.1141700000000028,0,0,0
1035,230,202409201515,1.1143299999999998,1.1136,1.11372,1.1141299999999998,3778,m15,1,1.0,,1.1148250883315878,1.1158508103709524,-1,1,1.1140180000000028,-1,0,0
1036,689,202409201520,1.11418,1.1136,1.11381,1.11418,1439,m5,1,,,1.1143623783957828,1.1153918459129937,1,0,1.114036000000003,0,0,0
1037,690,202409201525,1.11398,1.11372,1.11372,1.11381,1171,m5,1,1.0,,1.1142455823238222,1.1153262833281703,-1,1,1.113912000000003,-1,0,1
1038,691,202409201530,1.11422,1.11365,1.11419,1.11372,1912,m5,1,,,1.1142354764467637,1.1152817231976535,0,1,1.113924000000003,0,0,0
1039,231,202409201530,1.11568,1.11365,1.1154600000000001,1.11372,9515,m15,1,,,1.1149405268167536,1.1158354830462236,0,1,1.114180000000003,0,0,0
1040,116,202409201530,1.11595,1.11365,1.11588,1.11372,17069,m30,1,,,1.1153971562197218,1.1156622575045962,0,1,1.114612000000003,0,0,0
1041,692,202409201535,1.11507,1.11398,1.1148,1.11419,4149,m5,1,,,1.1143381170928066,1.1152628320918634,0,1,1.114810000000003,0,0,0
1042,693,202409201540,1.11568,1.11465,1.1154600000000001,1.1148,3454,m5,1,,,1.1145420958032055,1.1152705641666922,0,1,1.115158000000003,0,0,0
1043,694,202409201545,1.11589,1.1151200000000001,1.1156,1.1154600000000001,2721,m5,1,,,1.1147344420208043,1.1152834832189789,0,1,1.1154400000000029,0,0,0
1044,232,202409201545,1.11595,1.1151200000000001,1.11588,1.1154600000000001,7554,m15,1,,,1.1151113401227983,1.1158372289653808,0,1,1.1155240000000028,0,0,0
1045,695,202409201550,1.1158,1.11542,1.1155899999999999,1.1156,2511,m5,1,,,1.114889998017022,1.1152955034849013,0,1,1.1154660000000027,0,0,0
1046,696,202409201555,1.11595,1.11555,1.11588,1.1155899999999999,2322,m5,1,,,1.1150699983775634,1.115318424916866,0,1,1.1156820000000027,0,0,0
1047,117,202409201600,1.11735,1.1158700000000001,1.11715,1.11588,10994,m30,1,,,1.11571585508888,1.1157211248300123,0,1,1.116020000000003,0,0,0
1048,233,202409201600,1.11693,1.1158700000000001,1.1169,1.11588,6010,m15,1,,,1.1154365510095623,1.1158789098451072,0,1,1.1162800000000028,0,0,0
1049,697,202409201600,1.11665,1.1158700000000001,1.1163299999999998,1.11588,2686,m5,1,,,1.1152990895816428,1.1153580945279693,0,1,1.116370000000003,0,0,0
1050,698,202409201605,1.11659,1.11608,1.1165399999999999,1.1163299999999998,1690,m5,1,,,1.1155247096577077,1.1154044437621666,0,1,1.1165600000000029,0,0,0
1051,699,202409201610,1.11693,1.1165,1.1169,1.1165399999999999,1634,m5,1,,,1.1157747624472154,1.1154630930263956,0,1,1.116764000000003,0,0,0
1052,700,202409201615,1.1172799999999998,1.11673,1.11715,1.1169,2001,m5,1,,,1.1160248056386308,1.1155292462410469,0,1,1.1167640000000028,0,0,0
1053,234,202409201615,1.11735,1.11673,1.11715,1.1169,4984,m15,1,,,1.115748087189642,1.1159287606365416,0,1,1.1168140000000029,0,0,0
1054,701,202409201620,1.1172799999999998,1.11696,1.11723,1.11715,1573,m5,1,,,1.1162439318861526,1.115595942466888,0,1,1.116994000000003,0,0,0
1055,702,202409201625,1.11735,1.11695,1.11715,1.11723,1410,m5,1,,,1.1164086715432155,1.115656885899559,0,1,1.117116000000003,0,0,0
1056,235,202409201630,1.1173,1.11669,1.11709,1.11715,3834,m15,1,,,1.11599207133698,1.1159743030502842,0,1,1.117154000000003,0,0,0
1057,703,202409201630,1.11715,1.11669,1.11685,1.11715,1437,m5,1,,,1.1164889130808129,1.1157036746878115,0,1,1.117094000000003,0,0,0
1058,118,202409201630,1.11758,1.11669,1.11737,1.11715,7253,m30,1,,1.0,1.1160166087090964,1.11578634489647,1,-1,1.117138000000003,1,0,0
1059,704,202409201635,1.1172600000000001,1.11679,1.1170799999999999,1.11685,1141,m5,1,,,1.1165963834297556,1.1157576482294658,0,1,1.117108000000003,0,0,0
1060,705,202409201640,1.1173,1.11683,1.11709,1.1170799999999999,1256,m5,1,,,1.1166861318970729,1.1158098973185069,0,1,1.117096000000003,0,0,0
1061,236,202409201645,1.11758,1.11694,1.11737,1.11709,3419,m15,1,,1.0,1.1162426038211657,1.1160290404386797,1,-1,1.117152000000003,1,0,0
1062,706,202409201645,1.1173600000000001,1.11694,1.1173,1.11709,1019,m5,1,,,1.1167977442794232,1.115868332717781,0,1,1.1172420000000032,0,0,0
1063,707,202409201650,1.11756,1.1172,1.1174899999999999,1.1173,1138,m5,1,,1.0,1.1169236089558918,1.115931927513162,1,-1,1.117266000000003,1,1,0
1064,708,202409201655,1.11758,1.11731,1.11737,1.1174899999999999,1262,m5,1,,,1.1170047709639117,1.1159883225126461,1,0,1.117324000000003,0,0,0
1065,709,202409201700,1.11743,1.1171,1.11715,1.11737,1425,m5,1,,,1.1170311762432006,1.116033878492542,1,0,1.1173360000000032,0,0,0
1066,237,202409201700,1.11743,1.11681,1.11689,1.11737,3049,m15,1,,,1.1163603122173171,1.1160628060329585,1,0,1.1172400000000031,0,0,0
1067,119,202409201700,1.11743,1.11657,1.11663,1.11737,5686,m30,1,,,1.1161281343983551,1.1158197037697344,1,0,1.117106000000003,0,0,0
1068,710,202409201705,1.1172,1.1170200000000001,1.11706,1.11715,851,m5,1,,,1.1170364169262552,1.1160741185516578,1,0,1.117020000000003,0,0,0
1069,711,202409201710,1.11715,1.11681,1.11689,1.11706,773,m5,1,,,1.117009795666936,1.1161061139025736,1,0,1.116924000000003,0,0,0
1070,712,202409201715,1.1169,1.11657,1.11683,1.11689,1072,m5,1,,,1.116977105545675,1.116134501592669,1,0,1.116860000000003,0,0,0
1071,238,202409201715,1.1169799999999999,1.11657,1.11663,1.11689,2637,m15,1,,,1.1164093463596232,1.1160850504997033,1,0,1.116808000000003,0,0,0
1072,713,202409201720,1.1169799999999999,1.1168,1.11687,1.11683,760,m5,1,,,1.1169576318100978,1.116163344667466,1,0,1.116856000000003,0,0,0
1073,714,202409201725,1.1169200000000001,1.11658,1.11663,1.11687,805,m5,1,,,1.1168980623900802,1.116181644876585,1,0,1.116770000000003,0,0,0
1074,120,202409201730,1.11671,1.11581,1.1159299999999999,1.11663,5409,m30,1,,,1.1160921099622898,1.1158240635629737,1,0,1.1165780000000027,0,0,0
1075,715,202409201730,1.11671,1.11653,1.1166399999999999,1.11663,798,m5,1,,,1.11685114195552,1.1161996195873072,1,0,1.1165400000000028,0,0,0
1076,239,202409201730,1.11671,1.1160299999999999,1.11609,1.11663,2713,m15,1,,,1.1163512833851463,1.1160852446108842,1,0,1.1164320000000028,0,0,0
1077,716,202409201735,1.11665,1.11618,1.11626,1.1166399999999999,825,m5,1,,,1.1167436615999708,1.1162019874466285,1,0,1.1163100000000026,0,0,0
1078,717,202409201740,1.1163100000000001,1.1160299999999999,1.11609,1.11626,1090,m5,1,,,1.1166248140363402,1.116197595782055,1,0,1.1162020000000026,0,0,0
1079,240,202409201745,1.11622,1.11581,1.1159299999999999,1.11609,2696,m15,1,,,1.1162746864060291,1.1160791561912449,1,0,1.1162020000000026,0,0,0
1080,718,202409201745,1.11622,1.1159700000000001,1.11619,1.11609,797,m5,1,,,1.1165457569388235,1.1161972979082486,1,0,1.1161120000000024,0,0,0
1081,719,202409201750,1.1162100000000001,1.11581,1.11592,1.11619,797,m5,1,,,1.1164319829499465,1.116186423480474,1,0,1.1160780000000026,0,0,0
1082,720,202409201755,1.1161,1.1158700000000001,1.1159299999999999,1.11592,1102,m5,1,,,1.1163407133226837,1.1161763676577103,1,0,1.1160120000000024,0,0,0
1083,121,202409201800,1.11605,1.11571,1.11585,1.1159299999999999,6398,m30,1,,,1.1160480899691452,1.115825088459237,1,0,1.1159640000000024,0,0,0
1084,241,202409201800,1.11605,1.11571,1.1157700000000002,1.1159299999999999,3792,m15,1,1.0,,1.1161829252412965,1.1160670316619734,-1,1,1.1159320000000026,-1,0,0
1085,721,202409201800,1.11596,1.11571,1.11584,1.1159299999999999,1135,m5,1,,,1.1162496745367412,1.1161631767691726,1,0,1.1158620000000028,0,0,0
1086,722,202409201805,1.11604,1.11579,1.1159700000000001,1.11584,1443,m5,1,,,1.1161988246209702,1.1161556012095974,1,0,1.1158720000000026,0,0,0
1087,723,202409201810,1.11605,1.11575,1.1157700000000002,1.1159700000000001,1214,m5,1,1.0,,1.1161208565080667,1.1161404795935348,-1,1,1.1158400000000028,-1,0,0
1088,242,202409201815,1.11605,1.11575,1.11585,1.1157700000000002,2606,m15,1,,,1.1161223933792424,1.116058520105779,0,1,1.1158400000000028,0,0,0
1089,724,202409201815,1.11605,1.11575,1.11586,1.1157700000000002,969,m5,1,,,1.1160734280520548,1.1161294803937885,0,1,1.1158580000000027,0,0,0
1090,725,202409201820,1.1159299999999999,1.11578,1.11585,1.11586,880,m5,1,,,1.116032804769863,1.116118520378346,0,1,1.1158600000000027,0,0,0
1091,726,202409201825,1.1159,1.11578,1.11585,1.11585,757,m5,1,,,1.1159995675389789,1.1161079901674302,0,1,1.115836000000003,0,0,0
1092,727,202409201830,1.11598,1.11576,1.11581,1.11585,948,m5,1,,,1.11596510071371,1.1160963042785117,0,1,1.1158440000000027,0,0,0
1093,122,202409201830,1.1166,1.11576,1.11649,1.11585,5600,m30,1,,,1.1161284372474838,1.1158513550189162,1,0,1.1159720000000026,0,0,0
1094,243,202409201830,1.11611,1.11576,1.11606,1.11585,2777,m15,1,,,1.116111049128471,1.1160585781441918,0,1,1.1160120000000027,0,0,0
1095,728,202409201835,1.1161,1.11578,1.11602,1.11581,999,m5,1,,,1.1159750824021262,1.116093311953864,0,1,1.1160460000000028,0,0,0
1096,729,202409201840,1.11611,1.11589,1.11606,1.11602,830,m5,1,,,1.1159905219653758,1.116092005602732,0,1,1.1160880000000026,0,0,0
1097,244,202409201845,1.1166,1.1160299999999999,1.11649,1.11606,2823,m15,1,,,1.1161799492869309,1.1160754975853258,0,1,1.1162240000000028,0,0,0
1098,730,202409201845,1.11635,1.1160299999999999,1.11625,1.11606,643,m5,1,,,1.1160376997898531,1.1160982014614482,0,1,1.1161760000000027,0,0,0
1099,731,202409201850,1.1165200000000002,1.1162299999999998,1.11647,1.11625,1010,m5,1,,,1.1161162998280616,1.1161127817962937,0,1,1.1162580000000029,0,0,0
1100,732,202409201855,1.1166,1.11635,1.11649,1.11647,1170,m5,1,,1.0,1.1161842453138686,1.1161275746670272,1,-1,1.116352000000003,1,0,0
1101,123,202409201900,1.1165399999999999,1.1162,1.11648,1.11649,2883,m30,1,,,1.1161923577479425,1.1158761817562566,1,0,1.1164360000000029,0,0,0
1102,733,202409201900,1.11653,1.11627,1.11634,1.11649,740,m5,1,,,1.1162125643477108,1.1161359050722417,1,0,1.116406000000003,0,0,0
1103,245,202409201900,1.1165399999999999,1.11627,1.11646,1.11649,1452,m15,1,,,1.1162308675983978,1.1160905769137242,0,1,1.116448000000003,0,0,0
1104,734,202409201905,1.11646,1.1163299999999998,1.11645,1.11634,384,m5,1,,,1.1162557344663089,1.1161482225203891,1,0,1.116444000000003,0,0,0
1105,735,202409201910,1.1165399999999999,1.11639,1.11646,1.11645,328,m5,1,,,1.1162928736542528,1.1161604490882169,1,0,1.1164380000000032,0,0,0
1106,736,202409201915,1.11647,1.11627,1.11628,1.11646,472,m5,1,1.0,,1.1162905329898432,1.116165137359267,-1,1,1.116398000000003,-1,0,0
1107,246,202409201915,1.1165100000000001,1.1162,1.11648,1.11646,1431,m15,1,,,1.1162761643986892,1.1161058491880351,0,1,1.116426000000003,0,0,0
1108,737,202409201920,1.11637,1.1162,1.1163100000000001,1.11628,455,m5,1,,,1.1162940724462351,1.1161708182471386,0,1,1.116396000000003,0,0,0
1109,738,202409201925,1.1165100000000001,1.1163100000000001,1.11648,1.1163100000000001,504,m5,1,,,1.1163278774560106,1.116182943021761,0,1,1.1164020000000032,0,0,0
1110,124,202409201930,1.1166,1.11616,1.1162,1.11648,4574,m30,1,,,1.1161937472483163,1.1158889665970693,1,0,1.1163500000000033,0,0,0
1111,739,202409201930,1.11659,1.1164399999999999,1.11658,1.11648,948,m5,1,,1.0,1.1163737179185542,1.1161985138836523,1,-1,1.1164100000000032,1,0,0
1112,247,202409201930,1.1166,1.1164399999999999,1.11657,1.11648,2508,m15,1,,1.0,1.1163295890534728,1.1161240520747169,1,-1,1.1164280000000033,1,0,0
1113,740,202409201935,1.1166,1.1164399999999999,1.1165100000000001,1.11658,927,m5,1,,,1.1163984964788172,1.11621072902547,1,0,1.1164680000000033,0,0,0
1114,741,202409201940,1.11658,1.11647,1.11657,1.1165100000000001,633,m5,1,,,1.116429678937214,1.1162248180832943,1,0,1.1164860000000032,0,0,0
1115,248,202409201945,1.11659,1.11616,1.1162,1.11657,2066,m15,1,,,1.1163060274073868,1.116127030565283,1,0,1.1164860000000032,0,0,0
1116,742,202409201945,1.11659,1.11645,1.11647,1.11657,717,m5,1,,,1.116437010039539,1.11623443306042,1,0,1.1164640000000032,0,0,0
1117,743,202409201950,1.11647,1.1162100000000001,1.1163299999999998,1.11647,735,m5,1,,,1.1164175536687138,1.1162381807835409,1,0,1.1164160000000032,0,0,0
1118,744,202409201955,1.11634,1.11616,1.1162,1.1163299999999998,614,m5,1,,,1.1163779984562203,1.1162366834979118,1,0,1.1163540000000032,0,0,0
1119,125,202409202000,1.1162,1.11564,1.11575,1.1162,2686,m30,1,,,1.11611306593044,1.1158834814409355,1,0,1.1161900000000031,0,0,0
1120,745,202409202000,1.1162,1.11595,1.11596,1.1162,636,m5,1,,,1.1163019987369076,1.1162258331646604,1,0,1.116142000000003,0,0,0
1121,249,202409202000,1.1162,1.11572,1.1157700000000002,1.1162,1479,m15,1,,,1.1162085678787712,1.1161130287318095,1,0,1.116002000000003,0,0,0
1122,746,202409202005,1.1160700000000001,1.11594,1.11595,1.11596,245,m5,1,,,1.1162379989665607,1.116215016177811,1,0,1.115926000000003,0,0,0
1123,747,202409202010,1.11596,1.11572,1.1157700000000002,1.11595,598,m5,1,,,1.1161529082453676,1.1161975645629951,1,0,1.1158400000000033,0,0,0
1124,748,202409202015,1.11582,1.11572,1.11579,1.1157700000000002,450,m5,1,,,1.116086924928028,1.116181581638956,1,0,1.1158480000000033,0,0,0
1125,250,202409202015,1.11582,1.11564,1.11575,1.1157700000000002,1207,m15,1,,,1.1161251919008128,1.1160987916907688,1,0,1.1158060000000032,0,0,0
1126,749,202409202020,1.11579,1.11564,1.1157,1.11579,400,m5,1,1.0,,1.116016574941114,1.1161626960844873,-1,1,1.115792000000003,-1,0,0
1127,750,202409202025,1.1158,1.11566,1.11575,1.1157,357,m5,1,,,1.1159681067700025,1.1161465119243112,0,1,1.1157520000000032,0,0,0
1128,751,202409202030,1.11584,1.1156,1.1158299999999999,1.11575,326,m5,1,,,1.1159429964481835,1.1161340996919853,0,1,1.115764000000003,0,0,0
1129,126,202409202030,1.11638,1.1156,1.11601,1.11575,3533,m30,1,,,1.11609432667036,1.1158884739851958,1,0,1.115808000000003,0,0,0
1130,251,202409202030,1.11632,1.1156,1.11627,1.11575,1008,m15,1,,,1.1161515206461197,1.1161055060231269,1,0,1.115912000000003,0,0,0
1131,752,202409202035,1.11601,1.1158299999999999,1.11598,1.1158299999999999,212,m5,1,,,1.1159497243666958,1.1161280565668097,0,1,1.115968000000003,0,0,0
1132,753,202409202040,1.11632,1.11595,1.11627,1.11598,470,m5,1,,,1.1160079563000238,1.1161336229759542,0,1,1.116072000000003,0,0,0
1133,754,202409202045,1.11638,1.11619,1.11632,1.11627,321,m5,1,,,1.116064691518201,1.116140931878858,0,1,1.116170000000003,0,0,0
1134,252,202409202045,1.11638,1.11591,1.11601,1.11627,1517,m15,1,,,1.1161257896195524,1.1161017605382741,1,0,1.116170000000003,0,0,0
1135,755,202409202050,1.11637,1.11627,1.1163100000000001,1.11632,435,m5,1,,,1.1161092930603465,1.1161475620012558,0,1,1.116178000000003,0,0,0
1136,756,202409202055,1.1163100000000001,1.11591,1.11601,1.1163100000000001,341,m5,1,,,1.1160912397766471,1.1161421674129712,0,1,1.116184000000003,0,0,0
1137,127,202409221900,1.11628,1.11601,1.11628,1.11601,6,m30,1,,,1.1161280854575677,1.1159039201904282,1,0,1.116186000000003,0,0,0
