,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,value1,peaks_min,peaks_max,ema30,ema50,ema100,buy,sell
315,202507070230,1.36335,1.36252,1.36326,1.36331,2512,m15,1,,,1.3643325513069344,1.3645380463905585,1.3648302212074124,0,0
316,202507070245,1.36343,1.36279,1.36283,1.36326,1862,m15,1,,,1.3642356125128747,1.3644710639710163,1.364790542876898,0,0
317,202507070300,1.36324,1.36257,1.36308,1.36283,1887,m15,1,,,1.364161056866837,1.3644165122798695,1.3647566120743606,0,0
318,202507070315,1.36331,1.36292,1.36324,1.36308,1721,m15,1,,,1.364101633843136,1.364370374411055,1.3647265291687165,0,0
319,202507070330,1.36325,1.36258,1.36268,1.36324,2283,m15,1,,,1.3640099155306262,1.3643040850357668,1.3646859364058306,0,0
320,202507070345,1.36289,1.36267,1.36274,1.36268,1712,m15,1,,,1.3639279854963509,1.3642427482052788,1.3646473401650991,0,0
321,202507070400,1.3629499999999999,1.3625099999999999,1.36262,1.36274,1872,m15,1,,,1.3638435993352562,1.3641791108588557,1.364607130638317,0,0
322,202507070415,1.36287,1.36238,1.36253,1.36262,1610,m15,1,,,1.3637588509910088,1.3641144396867024,1.3645659348894976,0,0
323,202507070430,1.36264,1.36187,1.362,1.36253,2039,m15,1,,,1.3636453767334777,1.3640315202885653,1.364515046260963,0,0
324,202507070445,1.3621,1.36154,1.36171,1.362,1855,m15,1,,,1.3635205137183664,1.3639404800718247,1.3644594171736186,0,0
325,202507070500,1.36183,1.36128,1.36149,1.36171,2060,m15,1,,,1.3633895128332632,1.363844382605774,1.3644005300723046,0,0
326,202507070515,1.36161,1.36108,1.36131,1.36149,1925,m15,1,,,1.3632553507149427,1.3637449948455906,1.3643392429477632,0,0
327,202507070530,1.36198,1.36115,1.36179,1.36131,1911,m15,1,,,1.36316081195911,1.3636683282276303,1.3642886913297283,0,0
328,202507070545,1.36252,1.36171,1.36226,1.36179,2244,m15,1,,1.0,1.363102695058505,1.3636130995634932,1.364248463406139,0,0
329,202507070600,1.36262,1.36152,1.36192,1.36226,3525,m15,1,,,1.3630263921514838,1.363546703379523,1.364202292424168,0,0
330,202507070615,1.36223,1.36105,1.36109,1.36192,2511,m15,1,,,1.3629014636255492,1.3634503618995255,1.3641405806009168,0,0
331,202507070630,1.36109,1.36028,1.36053,1.36109,3344,m15,1,,,1.362748465972251,1.3633358377081677,1.364068990405728,0,0
332,202507070645,1.36137,1.36029,1.36125,1.36053,2531,m15,1,,,1.3626517907482127,1.3632540400169653,1.3640130972220819,0,0
333,202507070700,1.36212,1.36091,1.36188,1.36125,4425,m15,1,,,1.3626019977967045,1.3632001560099085,1.36397080457478,0,0
334,202507070715,1.36237,1.36104,1.36104,1.36188,3392,m15,1,,,1.3625012237452843,1.3631154438813982,1.3639126973317017,0,0
335,202507070730,1.36134,1.36031,1.3605,1.36104,4052,m15,1,,,1.362372112535887,1.3630128773056345,1.3638450375508917,0,0
336,202507070745,1.36121,1.36039,1.36042,1.3605,3840,m15,1,,,1.3622461697916144,1.3629111957007065,1.363777134738104,0,0
337,202507070800,1.36061,1.3594,1.3595599999999999,1.36042,3681,m15,1,,,1.3620728685147077,1.362779776085178,1.363693530224574,0,0
338,202507070815,1.35991,1.3588,1.35909,1.3595599999999999,3291,m15,1,,,1.3618804253846972,1.3626350787973145,1.3636022675341564,0,0
339,202507070830,1.35964,1.35855,1.3591,1.35909,4340,m15,1,,,1.3617010431017882,1.362496448084584,1.3635130143361363,0,0
340,202507070845,1.3592899999999999,1.35789,1.35804,1.3591,3471,m15,1,,,1.3614648467726091,1.362321685206687,1.3634045193953572,0,0
341,202507070900,1.35821,1.35751,1.35804,1.35804,2755,m15,1,,,1.3612438889162843,1.3621537757909692,1.3632981775176578,0,0
342,202507070915,1.35837,1.35757,1.35832,1.35804,2977,m15,1,,,1.3610552509216634,1.362003431477194,1.3631994962605531,0,0
343,202507070930,1.35924,1.35815,1.35888,1.35832,2513,m15,1,,,1.3609149121525084,1.3618809438390427,1.3631138736689663,0,0
344,202507070945,1.3612,1.3588,1.36091,1.35888,4239,m15,1,,1.0,1.3609145952394432,1.3618428675714602,1.363070188591155,0,0
345,202507071000,1.36092,1.35996,1.36043,1.36091,3078,m15,1,,,1.360883331030444,1.3617874609460638,1.3630178559451227,0,0
346,202507071015,1.36064,1.36,1.36022,1.36043,1778,m15,1,,,1.3608405354800892,1.3617259918318319,1.3629623991724147,0,0
347,202507071030,1.36024,1.35947,1.3597,1.36022,2659,m15,1,,,1.3607669525458839,1.3616465411003247,1.3628977358511052,0,0
348,202507071045,1.36046,1.35968,1.36021,1.3597,2030,m15,1,,,1.360731020123566,1.3615902061065488,1.362844463811385,0,0
349,202507071100,1.36057,1.35996,1.36042,1.36021,2296,m15,1,,,1.3607109543091411,1.3615443156329097,1.3627964108185675,0,0
350,202507071115,1.3612,1.36013,1.36119,1.36042,1954,m15,1,,,1.360741860482747,1.3615304208911272,1.3627645722518846,0,0
351,202507071130,1.36184,1.36106,1.36184,1.36119,2267,m15,1,,1.0,1.360812708193542,1.3615425612576393,1.362746247839724,0,0
352,202507071145,1.3621699999999999,1.36136,1.36155,1.36184,3005,m15,1,,,1.3608602754068646,1.3615428529732407,1.3627225394081994,0,0
353,202507071200,1.36209,1.36143,1.36182,1.36155,3087,m15,1,,,1.3609221931225544,1.3615537214917808,1.3627046522873656,0,0
354,202507071215,1.36208,1.36128,1.36163,1.36182,2595,m15,1,,,1.360967858082392,1.3615567128078612,1.3626833544752808,0,0
355,202507071230,1.36195,1.36147,1.3615,1.36163,2868,m15,1,,,1.3610021898190134,1.3615544887747284,1.3626599027509203,0,0
356,202507071245,1.36183,1.36113,1.3617299999999999,1.3615,2192,m15,1,,,1.3610491453145632,1.3615613715721937,1.362641474229288,0,0
357,202507071300,1.36191,1.36137,1.36155,1.3617299999999999,2494,m15,1,,,1.3610814585200768,1.3615609256279173,1.362619844074414,0,0
358,202507071315,1.3629,1.36148,1.36232,1.36155,2986,m15,1,,,1.3611613644220106,1.361590693267588,1.362613902043219,0,0
359,202507071330,1.36275,1.36211,1.36263,1.36232,3921,m15,1,,,1.361256115104465,1.3616314504170235,1.3626142210527512,0,0
360,202507071345,1.36329,1.36243,1.36277,1.36263,3666,m15,1,,,1.3613537850977289,1.3616760994441426,1.3626173080429032,0,0
361,202507071400,1.36383,1.36272,1.36345,1.36277,3485,m15,1,,,1.3614890247688476,1.3617456642075478,1.362633808825898,0,0
362,202507071415,1.36378,1.36331,1.36366,1.36345,2983,m15,1,,,1.3616290876869908,1.3618207362364498,1.362654143737387,0,0
363,202507071430,1.36477,1.36355,1.36445,1.36366,3449,m15,1,,1.0,1.3618110820297709,1.3619238446682131,1.3626897297669647,0,0
364,202507071445,1.36457,1.36315,1.36358,1.36445,3469,m15,1,,,1.3619252057697886,1.3619887919657077,1.3627073707947888,0,0
365,202507071500,1.36391,1.36321,1.3637299999999999,1.36358,3897,m15,1,,,1.3620416441072247,1.3620570746635998,1.362727634292509,0,0
366,202507071515,1.36436,1.36327,1.36432,1.3637299999999999,3872,m15,1,,,1.3621886348099879,1.3621458168709657,1.3627591867608526,0,0
367,202507071530,1.36438,1.36336,1.36336,1.36432,3110,m15,1,,,1.3622642067577322,1.362193431914868,1.3627710916247149,0,0
368,202507071545,1.36366,1.36286,1.36362,1.36336,2738,m15,1,,,1.3623516772894932,1.3622493757830565,1.362787912178284,0,0
369,202507071600,1.3639,1.3633,1.36388,1.36362,2087,m15,1,,,1.362450278754689,1.3623133218546248,1.362809550903172,0,0
370,202507071615,1.36405,1.3612,1.36228,1.36388,8495,m15,1,,,1.3624392930285798,1.3623120151147596,1.362799058461691,0,0
371,202507071630,1.36239,1.36091,1.36113,1.36228,4994,m15,1,,,1.3623548225106055,1.3622656615648918,1.3627659883823313,0,0
372,202507071645,1.36129,1.3594,1.35951,1.36113,6410,m15,1,1.0,,1.3621712855744346,1.3621575963697448,1.362701476237279,0,-1
373,202507071700,1.3605099999999999,1.35889,1.36044,1.35951,4409,m15,1,,,1.3620595897309211,1.3620902396279597,1.3626566692532405,0,0
374,202507071715,1.36069,1.35962,1.35966,1.36044,3253,m15,1,,,1.3619047774902147,1.3619949360840424,1.3625972964380608,0,0
