,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,value1,peaks_min,peaks_max,ema_10,ema_18,peaks_min_ema_10,peaks_max_ema_10,peaks_min_ema_18,peaks_max_ema_18,trade_open_zone,centro_picos_max_suave,centro_picos_min_suave,centro_picos_max_trend,centro_picos_min_trend,signal,last_min_trend_marker,last_max_trend_marker
18,202507101550,96.25800000000001,96.236,96.238,96.25200000000001,884,m5,1,0,0,96.18234951099669,96.1473312242358,0,0,0,0,0,96.9184999999999,96.29550000000008,,,0,,
19,202507101555,96.25500000000001,96.226,96.236,96.238,1025,m5,1,0,0,96.19210414536091,96.15666477957939,0,0,0,0,0,96.9184999999999,96.29550000000008,,,0,,
20,202507101600,96.242,96.217,96.23700000000001,96.236,1155,m5,1,0,0,96.20026702802255,96.16512111857104,0,0,0,0,0,96.9184999999999,96.29550000000008,,,0,,
21,202507101605,96.253,96.22,96.24600000000001,96.23700000000001,692,m5,1,0,0,96.20858211383663,96.17363468503724,0,0,0,0,0,96.91849999999988,96.29550000000008,,,0,,
22,202507101610,96.24600000000001,96.226,96.232,96.24600000000001,619,m5,1,0,0,96.21283991132087,96.17977840240175,0,0,0,0,0,96.91849999999988,96.29550000000008,,,0,,
23,202507101615,96.262,96.229,96.253,96.232,612,m5,1,0,0,96.22014174562617,96.18748593899103,0,0,0,0,0,96.91849999999988,96.29550000000008,,,0,,
24,202507101620,96.27000000000001,96.24000000000001,96.268,96.253,829,m5,1,0,0,96.2288432464214,96.19596110330777,0,0,0,0,0,96.91849999999988,96.29550000000008,,,0,,
25,202507101625,96.304,96.265,96.30000000000001,96.268,1296,m5,1,0,0,96.24178083798115,96.20691256611748,0,0,0,0,0,96.91849999999988,96.29550000000009,,,0,,
26,202507101630,96.31800000000001,96.271,96.277,96.30000000000001,1126,m5,1,0,0,96.24818432198458,96.21429019073669,0,0,0,0,0,96.91849999999988,96.29550000000009,,,0,,
27,202507101635,96.31400000000001,96.27600000000001,96.30300000000001,96.277,836,m5,1,0,0,96.25815080889646,96.22362806539599,0,0,0,0,0,96.91849999999988,96.29550000000009,,,0,,
28,202507101640,96.30900000000001,96.27300000000001,96.274,96.30300000000001,1178,m5,1,0,0,96.2610324800062,96.22893037430167,0,0,0,0,0,96.91849999999988,96.29550000000009,,,0,,
29,202507101645,96.283,96.241,96.242,96.274,936,m5,1,0,0,96.25757202909597,96.23030612437518,0,0,0,0,0,96.91849999999988,96.29550000000009,,,0,,
30,202507101650,96.272,96.239,96.26700000000001,96.242,922,m5,1,0,0,96.25928620562398,96.23416863759884,0,0,0,0,0,96.91849999999988,96.29550000000009,,,0,,
31,202507101655,96.29,96.262,96.278,96.26700000000001,1044,m5,1,0,0,96.26268871369234,96.23878246522001,0,0,0,0,0,96.91849999999988,96.29550000000009,,,0,,
32,202507101700,96.287,96.26100000000001,96.278,96.278,1229,m5,1,0,0,96.26547258393009,96.2429106267758,0,0,0,0,0,96.91849999999988,96.29550000000009,,,0,,
33,202507101705,96.287,96.257,96.26,96.278,774,m5,1,0,0,96.26447756867006,96.24470950816782,0,0,0,0,0,96.91849999999988,96.29550000000009,,,0,,
