,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,value1,peaks_min,peaks_max,ema,ema_slow,sell,buy
232,202410100530,1.09415,1.09383,1.09391,1.0939699999999999,4998,m30,1,,,1.0941147044119461,1.0948828742327146,1,0
233,202410100600,1.09419,1.09364,1.09416,1.09391,8348,m30,1,,,1.0941229399734105,1.0948545237856575,1,0
234,202410100630,1.09431,1.09366,1.09369,1.09416,8606,m30,1,,,1.0940442236146084,1.0948088524128317,1,0
235,202410100700,1.09391,1.0933,1.09353,1.09369,10452,m30,1,,,1.0939507284119525,1.0947586973564898,1,0
236,202410100730,1.09431,1.09342,1.09374,1.09353,11174,m30,1,,,1.0939124141552339,1.0947187453935148,1,0
237,202410100800,1.09392,1.09281,1.09326,1.09374,10538,m30,1,,,1.0937937933997368,1.0946615354996636,1,0
238,202410100830,1.0936,1.09316,1.0933,1.09326,7274,m30,1,,,1.093704012781603,1.0946081381913275,1,0
239,202410100900,1.0933,1.09278,1.09316,1.0933,6810,m30,1,1.0,,1.093605101366766,1.0945513446166988,-1,1
240,202410100930,1.0934,1.09298,1.0933599999999999,1.09316,6626,m30,1,,,1.0935605374818995,1.0945046221835004,0,1
241,202410101000,1.09348,1.09308,1.09339,1.0933599999999999,6310,m30,1,,,1.0935295306670088,1.094460908780136,0,1
242,202410101030,1.0939699999999999,1.09338,1.0939,1.09339,8228,m30,1,,1.0,1.0935968887275527,1.094438911037693,1,-1
243,202410101100,1.09396,1.0932,1.09343,1.0939,7904,m30,1,,,1.093566545322543,1.094399343618312,1,0
244,202410101130,1.09344,1.09343,1.09344,1.09343,4,m30,1,,,1.0935435370820805,1.094361720216394,1,0
