,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,peaks_min,peaks_max,bidclose_median,bidopen_median,min_low_median,max_high_median,ema50,ema80,trend,signal,valid_signal
119,202508120423,148.44199999999998,148.43599999999998,148.438,148.44,79,m1,0,0,148.4175,148.42149999999998,148.4105,148.432,148.41083561702627,148.39748583394913,BULL,0,0
120,202508120424,148.439,148.434,148.43699999999998,148.438,101,m1,0,0,148.417,148.4175,148.41,148.43149999999997,148.4118698436696,148.39851127784647,BULL,0,0
121,202508120425,148.44199999999998,148.417,148.426,148.43699999999998,128,m1,0,0,148.417,148.417,148.41,148.43149999999997,148.41242820657828,148.39922374819614,BULL,0,0
122,202508120426,148.44,148.42399999999998,148.44,148.426,45,m1,0,0,148.417,148.417,148.41,148.43,148.4135173983173,148.4002793177867,BULL,0,0
123,202508120427,148.441,148.432,148.441,148.44,32,m1,0,0,148.417,148.417,148.41,148.43,148.4146027538899,148.40133219013134,BULL,0,0
124,202508120428,148.447,148.422,148.432,148.441,95,m1,0,0,148.417,148.417,148.41,148.43,148.41528962384362,148.4021242134151,BULL,0,0
125,202508120429,148.44199999999998,148.42499999999998,148.426,148.432,100,m1,0,0,148.417,148.417,148.41,148.43,148.415712373531,148.4027401279264,BULL,0,0
126,202508120430,148.446,148.42399999999998,148.44199999999998,148.426,224,m1,0,1,148.41649999999998,148.417,148.41,148.42849999999999,148.41674970860348,148.40375178165303,FLAT,0,0
127,202508120431,148.446,148.40699999999998,148.41299999999998,148.44199999999998,218,m1,0,0,148.416,148.41649999999998,148.40949999999998,148.4275,148.41660177777268,148.40398983467173,FLAT,0,0
128,202508120432,148.41799999999998,148.39999999999998,148.405,148.41299999999998,152,m1,0,0,148.4155,148.416,148.409,148.426,148.41614418051677,148.40401580950171,FLAT,0,0
129,202508120433,148.40599999999998,148.396,148.398,148.405,152,m1,1,0,148.415,148.4155,148.409,148.4235,148.41542869976658,148.40386128026083,FLAT,0,0
130,202508120434,148.422,148.396,148.409,148.398,169,m1,0,0,148.414,148.415,148.408,148.422,148.41517525149087,148.40399314821215,FLAT,0,0
131,202508120435,148.41199999999998,148.39399999999998,148.40699999999998,148.409,160,m1,0,0,148.41299999999998,148.414,148.4055,148.422,148.414853013574,148.4040702341511,FLAT,0,0
132,202508120436,148.414,148.402,148.405,148.40699999999998,144,m1,0,0,148.41199999999998,148.41299999999998,148.403,148.4205,148.4144647224193,148.40409404782193,FLAT,0,0
133,202508120437,148.422,148.398,148.417,148.405,155,m1,0,0,148.4105,148.41199999999998,148.402,148.4185,148.4145646143164,148.40442429789675,FLAT,0,0
134,202508120438,148.434,148.409,148.41,148.417,118,m1,0,0,148.40949999999998,148.4105,148.4015,148.4185,148.4143847982643,148.40456684643908,FLAT,0,0
135,202508120439,148.415,148.404,148.41299999999998,148.41,138,m1,0,0,148.408,148.40949999999998,148.40049999999997,148.4175,148.41433025593616,148.40478226024288,FLAT,0,0
136,202508120440,148.417,148.41,148.415,148.41299999999998,59,m1,0,0,148.4065,148.408,148.399,148.416,148.4143566302923,148.40504303668496,FLAT,0,0
137,202508120441,148.434,148.415,148.428,148.415,71,m1,0,1,148.4055,148.4065,148.397,148.41449999999998,148.41489381469393,148.40562845646951,FLAT,0,0
138,202508120442,148.428,148.411,148.417,148.428,82,m1,0,0,148.405,148.4055,148.396,148.41299999999998,148.41497672907852,148.40591820483934,BEAR,0,0
139,202508120443,148.41899999999998,148.40099999999998,148.403,148.417,114,m1,0,0,148.404,148.405,148.39499999999998,148.40999999999997,148.4145053114918,148.40584390721398,BEAR,0,0
140,202508120444,148.408,148.38899999999998,148.40599999999998,148.403,175,m1,0,0,148.4005,148.404,148.39149999999998,148.408,148.41417058150728,148.40584787829076,BEAR,0,0
141,202508120445,148.408,148.38,148.38,148.40599999999998,130,m1,0,0,148.396,148.4005,148.38599999999997,148.40699999999998,148.4128259722765,148.40519078787824,BEAR,0,0
142,202508120446,148.39499999999998,148.38,148.39399999999998,148.38,90,m1,0,0,148.39049999999997,148.396,148.3825,148.40449999999998,148.4120852714217,148.4049065094293,BEAR,0,0
143,202508120447,148.39499999999998,148.381,148.384,148.39399999999998,88,m1,0,0,148.3865,148.39049999999997,148.38150000000002,148.399,148.41098040935847,148.4043758011121,BEAR,0,0
144,202508120448,148.38899999999998,148.38299999999998,148.384,148.384,97,m1,0,0,148.385,148.3865,148.38049999999998,148.39499999999998,148.4099191435335,148.40385892318218,BEAR,0,0
