,Unnamed: 0,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,value1,peaks_min,peaks_max,ema,ema_slow,sell,buy,TriggerSell,TriggerBuy,ZoneOperationType
0,0,202408251900,1.1189,1.11857,1.11858,1.1189,32,m30,1,,,1.11858,1.11858,0,0,0,0,NA
1,0,202408251920,1.1189,1.11859,1.1186200000000002,1.1189,9,m5,1,,,1.1186200000000002,1.1186200000000002,0,0,0,0,NA
2,1,202408251925,1.11863,1.11857,1.11858,1.1186200000000002,6,m5,1,1.0,,1.1185979999999998,1.1185996,-1,1,0,0,NA
3,1,202408251930,1.11916,1.11858,1.1186399999999999,1.11858,138,m30,1,,,1.1186129999999999,1.1186105999999998,0,0,0,0,NA
4,2,202408251930,1.11916,1.11858,1.11904,1.11858,11,m5,1,,,1.1187756810631226,1.118752310358619,0,1,0,0,NA
5,3,202408251935,1.11907,1.11903,1.11907,1.11904,7,m5,1,,,1.118872646039604,1.118836560355858,0,1,0,0,NA
6,4,202408251940,1.11907,1.11906,1.11907,1.11907,2,m5,1,,,1.1189293009940982,1.1188870564729958,0,1,0,0,NA
7,5,202408251945,1.11907,1.1186200000000002,1.11871,1.11907,14,m5,1,,,1.1188723409508758,1.1188545190858987,0,1,0,0,NA
8,6,202408251950,1.1189799999999999,1.11871,1.11889,1.11871,16,m5,1,,,1.1188765960723337,1.1188602158713166,0,1,0,0,NA
9,7,202408251955,1.11889,1.1186200000000002,1.1186399999999999,1.11889,19,m5,1,,,1.1188227693256567,1.1188286843430169,0,1,0,0,NA
10,8,202408252000,1.11866,1.11861,1.1186200000000002,1.1186399999999999,10,m5,1,,,1.1187786538161577,1.118801618010387,0,1,0,0,NA
11,2,202408252000,1.11879,1.1185200000000002,1.1186200000000002,1.1186399999999999,86,m30,1,,,1.1186158139534883,1.1186138594854018,0,0,0,0,NA
12,9,202408252005,1.1186399999999999,1.11855,1.11857,1.1186200000000002,11,m5,1,,,1.1187348247957247,1.1187740698563244,0,1,0,0,NA
13,10,202408252010,1.11857,1.11855,1.11857,1.11857,5,m5,1,,,1.1187011531505882,1.1187515903376195,0,1,0,0,NA
14,11,202408252015,1.11857,1.11855,1.11855,1.11857,4,m5,1,1.0,,1.1186709530277417,1.1187308549291175,-1,1,0,0,NA
15,12,202408252020,1.11879,1.1185200000000002,1.11863,1.11855,12,m5,1,,,1.1186629152076597,1.1187211018007353,0,1,0,0,NA
16,13,202408252025,1.11863,1.1186200000000002,1.1186200000000002,1.11863,1,m5,1,,,1.1186546122584882,1.1187118563112377,0,1,0,0,NA
17,3,202408252030,1.11869,1.1186200000000002,1.11867,1.1186200000000002,46,m30,1,,,1.1186336658415843,1.1186287477209116,0,0,0,0,NA
18,14,202408252030,1.11865,1.1186200000000002,1.11865,1.1186200000000002,3,m5,1,,,1.1186537301900281,1.118706480504107,0,1,0,0,NA
19,15,202408252040,1.11869,1.1186399999999999,1.11869,1.11865,9,m5,1,,,1.1186606018137126,1.1187051134163206,0,1,0,0,NA
20,16,202408252045,1.11869,1.1186399999999999,1.11869,1.11869,5,m5,1,,,1.118666129318027,1.1187039122646794,0,1,0,0,NA
21,17,202408252050,1.11869,1.11865,1.11866,1.11869,4,m5,1,,,1.1186649839771283,1.1187005573686923,0,1,0,0,NA
22,18,202408252055,1.11867,1.11865,1.11867,1.11866,2,m5,1,,,1.118665916580161,1.1186983064839942,0,1,0,0,NA
23,4,202408252100,1.11944,1.11863,1.11895,1.11867,1158,m30,1,,,1.1187244767749651,1.118698238885428,0,0,0,0,NA
24,19,202408252100,1.11867,1.1186399999999999,1.1186399999999999,1.11867,6,m5,1,1.0,,1.1186611177522017,1.1186941545863924,-1,1,0,0,NA
25,20,202408252105,1.11894,1.11863,1.11887,1.1186399999999999,65,m5,1,,,1.118699666316011,1.1187062880361178,0,1,0,0,NA
26,21,202408252110,1.11909,1.11875,1.11891,1.11887,84,m5,1,,,1.1187383771083623,1.1187199377401391,0,1,0,0,NA
27,22,202408252115,1.11899,1.11889,1.1189,1.11891,46,m5,1,,,1.1187680568578116,1.118731676584124,0,1,0,0,NA
28,23,202408252120,1.11944,1.1189,1.11924,1.1189,176,m5,1,,1.0,1.118854565276069,1.118763976759945,1,-1,0,0,NA
29,24,202408252125,1.11939,1.11884,1.11895,1.11924,201,m5,1,,,1.1188720327822,1.1187755164303357,1,0,0,0,NA
30,25,202408252130,1.1189799999999999,1.11886,1.11893,1.11895,242,m5,1,,,1.1188826297244892,1.1187848857966278,1,0,0,0,NA
31,5,202408252130,1.11924,1.11886,1.11904,1.11895,1072,m30,1,,,1.1188064290552528,1.118761043783162,0,0,0,0,NA
32,26,202408252135,1.11899,1.11893,1.11897,1.11893,41,m5,1,,,1.1188985860036391,1.118795877307455,1,0,0,0,NA
33,27,202408252140,1.1190200000000001,1.11894,1.11896,1.11897,33,m5,1,,,1.11890979285522,1.1188054298167194,1,0,0,0,NA
34,28,202408252145,1.119,1.11896,1.119,1.11896,24,m5,1,,,1.11892624299865,1.1188165434521795,1,0,0,0,NA
35,29,202408252150,1.1190200000000001,1.11896,1.119,1.119,100,m5,1,,,1.1189396860206862,1.1188268379837405,1,0,0,0,NA
36,30,202408252155,1.11924,1.1189799999999999,1.11904,1.119,96,m5,1,,,1.118957961251166,1.1188386006438091,1,0,0,0,NA
37,6,202408252200,1.11931,1.11868,1.1187200000000002,1.11904,3408,m30,1,,,1.1187856031248755,1.1187544538282153,0,0,0,0,NA
38,31,202408252200,1.11931,1.11891,1.11904,1.11904,812,m5,1,,,1.1189729016845928,1.118849539567416,1,0,0,0,NA
39,32,202408252205,1.11909,1.11885,1.11897,1.11904,205,m5,1,,,1.118972373402649,1.118855985007429,1,0,0,0,NA
40,33,202408252210,1.11924,1.11894,1.11897,1.11897,286,m5,1,,,1.118971941404594,1.1188619996183526,1,0,0,0,NA
41,34,202408252215,1.11906,1.11893,1.11897,1.11897,126,m5,1,,,1.1189715881072495,1.1188676208464208,1,0,0,0,NA
42,35,202408252220,1.11901,1.11879,1.11881,1.11897,143,m5,1,,,1.1189421870246017,1.1188646597816685,1,0,0,0,NA
43,36,202408252225,1.11881,1.11868,1.1187200000000002,1.11881,132,m5,1,,,1.118901765281462,1.1188573152976553,1,0,0,0,NA
44,7,202408252230,1.11919,1.11869,1.11911,1.1187200000000002,2192,m30,1,,,1.1188594049773235,1.1188053625756658,0,0,0,0,NA
45,37,202408252230,1.11883,1.1187,1.11879,1.1187200000000002,213,m5,1,,,1.118881434402617,1.1188539366902368,1,0,0,0,NA
46,38,202408252235,1.11891,1.11869,1.1187,1.11879,284,m5,1,1.0,,1.118848433156754,1.118846294362677,-1,1,0,0,NA
47,39,202408252240,1.11911,1.11869,1.11911,1.1187,225,m5,1,,,1.1188960063011757,1.118859251127854,0,1,0,0,NA
48,40,202408252245,1.11913,1.11885,1.11895,1.11911,155,m5,1,,,1.1189058259611768,1.1188636661450873,0,1,0,0,NA
49,41,202408252250,1.11899,1.11885,1.11891,1.11895,109,m5,1,,,1.118906585043278,1.118865899260333,0,1,0,0,NA
50,42,202408252255,1.11919,1.11891,1.11911,1.11891,110,m5,1,,,1.1189435761975468,1.1188775592730291,0,1,0,0,NA
51,8,202408252300,1.11924,1.1188200000000001,1.11891,1.11911,7380,m30,1,,,1.118870412683722,1.1188189340362344,0,0,0,0,NA
52,43,202408252300,1.1192,1.1188200000000001,1.11911,1.11911,503,m5,1,,,1.1189738394997495,1.118888568176421,0,1,0,0,NA
53,44,202408252305,1.11924,1.11907,1.11922,1.11911,670,m5,1,,1.0,1.1190186013141554,1.1189041386703964,1,-1,0,0,NA
54,45,202408252310,1.11924,1.1190200000000001,1.11903,1.11922,655,m5,1,,,1.1190206740055515,1.1189100060170718,1,0,0,0,NA
55,46,202408252315,1.11907,1.11897,1.11903,1.11903,523,m5,1,,,1.1190223697768342,1.1189155587419213,1,0,0,0,NA
56,47,202408252320,1.11907,1.1188200000000001,1.11907,1.11903,775,m5,1,,,1.1190310303853988,1.118922655417519,1,0,0,0,NA
57,48,202408252325,1.1191,1.11884,1.11891,1.11907,564,m5,1,,,1.1190090236799262,1.1189220777832505,1,0,0,0,NA
58,49,202408252330,1.1189799999999999,1.11885,1.11893,1.11891,631,m5,1,,,1.1189946551073022,1.118922437069564,1,0,0,0,NA
59,9,202408252330,1.119,1.1186399999999999,1.11894,1.11891,6022,m30,1,,,1.1188850299285114,1.118833333364749,0,0,0,0,NA
60,50,202408252335,1.11894,1.11885,1.11889,1.11893,547,m5,1,,,1.1189756262224495,1.1189209749635811,1,0,0,0,NA
61,51,202408252340,1.119,1.11883,1.1189,1.11889,497,m5,1,,,1.118961875596063,1.1189200350213808,1,0,0,0,NA
62,52,202408252345,1.11893,1.1188200000000001,1.1189,1.1189,424,m5,1,,,1.1189506252171628,1.1189191421974536,1,0,0,0,NA
63,53,202408252350,1.11893,1.1186399999999999,1.11868,1.1189,503,m5,1,1.0,,1.1189014196641591,1.1189085419492644,-1,1,0,0,NA
64,54,202408252355,1.11894,1.11868,1.11894,1.11868,409,m5,1,,,1.1189084343835902,1.1189099292730775,0,1,0,0,NA
65,55,202408260000,1.11909,1.1187,1.11886,1.11894,850,m5,1,,,1.1188996280160473,1.1189077380586334,0,1,0,0,NA
66,10,202408260000,1.11992,1.1187,1.11979,1.11894,9284,m30,1,,1.0,1.1190699040002334,1.118938715932801,1,-1,0,0,SELL
67,56,202408260005,1.11915,1.11884,1.119,1.11886,970,m5,1,,,1.1189178776643252,1.1189117682762664,0,1,0,0,SELL
68,57,202408260010,1.11906,1.1188799999999999,1.11895,1.119,712,m5,1,,,1.1189237181404852,1.1189134309011075,0,1,0,0,SELL
69,58,202408260015,1.11943,1.11895,1.11932,1.11895,655,m5,1,,,1.1189957699074076,1.1189310365980492,0,1,0,0,SELL
70,59,202408260020,1.11952,1.11927,1.11951,1.11932,925,m5,1,,,1.1190892668396857,1.1189560054427772,0,1,0,0,SELL
71,60,202408260025,1.11992,1.1194899999999999,1.1197700000000002,1.11951,656,m5,1,,,1.1192130371028592,1.1189909736664658,0,1,0,0,SELL
72,11,202408260030,1.12016,1.11934,1.1193600000000001,1.11979,8256,m30,1,,,1.1191278646500522,1.1189820488491105,1,0,0,0,SELL
73,61,202408260030,1.11991,1.1197,1.1198,1.1197700000000002,395,m5,1,,,1.119319758051249,1.1190255988554838,0,1,0,0,SELL
74,62,202408260035,1.1199,1.11944,1.11951,1.1198,753,m5,1,,,1.1193543476082874,1.1190462565285402,0,1,0,0,SELL
75,63,202408260040,1.1196700000000002,1.11944,1.11965,1.11951,424,m5,1,,,1.119408102730769,1.1190719156366973,0,1,0,0,SELL
76,64,202408260045,1.11998,1.11965,1.11991,1.11965,893,m5,1,,,1.1194993569771856,1.1191074176365503,0,1,0,0,SELL
77,65,202408260050,1.12016,1.11983,1.11983,1.11991,886,m5,1,,,1.1195594739968595,1.1191379308984108,0,1,0,0,SELL
78,66,202408260055,1.11984,1.11934,1.11937,1.11983,653,m5,1,1.0,,1.119525024129346,1.1191477012974822,-1,1,0,0,SELL
79,67,202408260100,1.1195700000000002,1.1192,1.11952,1.11937,833,m5,1,,,1.1195241106502003,1.1191633304390525,0,1,0,0,SELL
80,12,202408260100,1.1200299999999999,1.1192,1.11971,1.1193600000000001,10186,m30,1,,,1.1192421199191804,1.1190524450220385,1,0,0,0,SELL
81,68,202408260105,1.11984,1.11937,1.11981,1.11952,1305,m5,1,,,1.1195760905823873,1.1191904028605169,0,1,0,0,SELL
82,69,202408260110,1.11999,1.11974,1.11998,1.11981,1050,m5,1,,1.0,1.1196495287165822,1.1192233715327355,1,-1,0,0,SELL
83,70,202408260115,1.1200299999999999,1.11982,1.11983,1.11998,754,m5,1,,,1.1196823416985036,1.1192486364447154,1,0,0,0,SELL
84,71,202408260120,1.11992,1.11976,1.11979,1.11983,622,m5,1,,,1.1197019159455357,1.119271128488762,1,0,0,0,SELL
85,72,202408260125,1.11998,1.1197,1.11971,1.11979,528,m5,1,,,1.1197033857742589,1.1192893198832392,1,0,0,0,SELL
86,73,202408260130,1.11976,1.1193799999999998,1.11945,1.11971,983,m5,1,,,1.1196573156171046,1.1192959652859489,1,0,0,0,SELL
87,13,202408260130,1.11976,1.1187200000000002,1.11895,1.11971,8756,m30,1,,,1.1191856024985902,1.1190430766985422,1,0,0,0,SELL
88,74,202408260135,1.1194899999999999,1.11904,1.11907,1.11945,756,m5,1,,,1.119550530928386,1.1192866397992662,1,0,0,0,SELL
89,75,202408260140,1.1191,1.1188799999999999,1.1189200000000001,1.11907,570,m5,1,,,1.1194358889141214,1.1192715397515978,1,0,0,0,SELL
90,76,202408260145,1.11896,1.1187200000000002,1.11884,1.1189200000000001,836,m5,1,1.0,,1.1193275454540923,1.1192538017327198,-1,1,0,0,SELL
91,77,202408260150,1.1189799999999999,1.1188200000000001,1.11897,1.11884,718,m5,1,,,1.1192625371793543,1.11924215832707,0,1,0,0,SELL
92,78,202408260155,1.1189799999999999,1.11883,1.11896,1.11897,659,m5,1,,,1.119207530412301,1.1192306032693038,0,1,0,0,SELL
93,14,202408260200,1.11947,1.11883,1.11917,1.11895,6636,m30,1,,,1.1191826186086062,1.119054107346432,1,0,0,0,SELL
94,79,202408260200,1.11897,1.11883,1.11893,1.11896,519,m5,1,,,1.119157070331955,1.1192183141895626,0,1,0,0,SELL
95,80,202408260205,1.1191200000000001,1.11884,1.11907,1.11893,619,m5,1,,,1.1191412393611275,1.1192122609820667,0,1,0,0,SELL
96,81,202408260210,1.1192,1.1189799999999999,1.11913,1.11907,538,m5,1,,,1.1191391958407768,1.1192089089866175,0,1,0,0,SELL
97,82,202408260215,1.11947,1.11913,1.11934,1.11913,604,m5,1,,1.0,1.119175705690041,1.119214242548686,1,-1,1,0,SELL
98,83,202408260220,1.1193600000000001,1.11896,1.11904,1.11934,406,m5,1,,,1.119151031927036,1.1192071637332313,1,0,0,0,SELL
99,84,202408260225,1.11917,1.1190200000000001,1.11917,1.11904,488,m5,1,,,1.11915448066771,1.1192056560380192,1,0,0,0,SELL
100,85,202408260230,1.11924,1.1190799999999999,1.1190799999999999,1.11917,460,m5,1,,,1.1191409387276932,1.1192005651886423,1,0,0,0,SELL
101,15,202408260230,1.11924,1.11856,1.11867,1.11917,5540,m30,1,,,1.1190854986574712,1.1190222449435259,1,0,0,0,SELL
102,86,202408260235,1.11913,1.11894,1.1190799999999999,1.1190799999999999,445,m5,1,,,1.1191298589587315,1.119195686925092,1,0,0,0,SELL
103,87,202408260240,1.11921,1.1190799999999999,1.11917,1.1190799999999999,446,m5,1,,,1.1191371573300275,1.1191946488836773,1,0,0,0,SELL
104,88,202408260245,1.1191799999999998,1.11896,1.11896,1.11917,304,m5,1,,,1.1191049469058216,1.1191851777465116,1,0,0,0,SELL
105,89,202408260250,1.1190200000000001,1.11873,1.11881,1.11896,448,m5,1,,,1.1190513201949033,1.1191700517947831,1,0,0,0,SELL
106,90,202408260255,1.1188200000000001,1.11856,1.11867,1.11881,667,m5,1,,,1.118981989249562,1.1191499134996103,1,0,0,0,SELL
107,16,202408260300,1.11887,1.1186,1.1186,1.11867,3562,m30,1,,,1.1189942142531406,1.1189886866668153,1,0,0,0,SELL
108,91,202408260300,1.1187200000000002,1.11861,1.11865,1.11867,521,m5,1,,,1.1189216275672442,1.1191298020263614,1,0,0,0,SELL
109,92,202408260305,1.11878,1.1186200000000002,1.11873,1.11865,235,m5,1,,,1.1188867861911078,1.119113734324486,1,0,0,0,SELL
110,93,202408260310,1.11877,1.11866,1.1187200000000002,1.11873,219,m5,1,,,1.1188564614288934,1.1190979258672564,1,0,0,0,SELL
111,94,202408260315,1.11887,1.1187,1.1188200000000001,1.1187200000000002,231,m5,1,,1.0,1.1188498320781506,1.119086777543388,1,-1,0,0,SELL
112,95,202408260320,1.1188200000000001,1.11861,1.11871,1.1188200000000001,267,m5,1,,,1.118824408063832,1.1190716775667409,1,0,0,0,SELL
113,96,202408260325,1.11876,1.1186,1.1186,1.11871,308,m5,1,,,1.1187836065975372,1.1190527905771128,1,0,0,0,SELL
114,17,202408260330,1.11861,1.11815,1.1183299999999998,1.1186,6622,m30,1,,,1.1188700973862828,1.118938363020987,1,0,0,0,SELL
115,97,202408260330,1.11861,1.11834,1.11842,1.1186,558,m5,1,,,1.1187174963068856,1.1190274731983962,1,0,0,0,SELL
116,98,202408260335,1.1185100000000001,1.1183,1.1183100000000001,1.11842,564,m5,1,,,1.1186434060690955,1.118998790501706,1,0,0,0,SELL
117,99,202408260340,1.11834,1.11817,1.11827,1.1183100000000001,486,m5,1,1.0,,1.1185755140564022,1.1189696775439884,-1,1,0,0,SELL
118,100,202408260345,1.11839,1.11826,1.11836,1.11827,645,m5,1,,,1.1185363296824489,1.1189453405823713,0,1,0,0,SELL
119,101,202408260350,1.11838,1.11822,1.11828,1.11836,536,m5,1,,,1.1184897242855798,1.1189188003101875,0,1,0,0,SELL
120,102,202408260355,1.11837,1.11815,1.1183299999999998,1.11828,522,m5,1,,,1.1184606835063529,1.1188953290318675,0,1,0,0,SELL
121,18,202408260400,1.11861,1.11824,1.11836,1.1183299999999998,3948,m30,1,,,1.1187752576334409,1.118895760253477,1,0,0,0,SELL
122,103,202408260400,1.11849,1.1183100000000001,1.11837,1.1183299999999998,334,m5,1,,,1.1184441955960926,1.1188744014460177,0,1,0,0,SELL
123,104,202408260405,1.1185399999999999,1.1183299999999998,1.11853,1.11837,432,m5,1,,1.0,1.118459796396814,1.1188606900112217,1,-1,0,0,SELL
124,105,202408260410,1.11861,1.11845,1.11847,1.11853,360,m5,1,,,1.1184616515973944,1.1188451449946677,1,0,0,0,SELL
125,106,202408260415,1.11848,1.11836,1.11847,1.11847,221,m5,1,,,1.118463169488778,1.1188302270398818,1,0,0,0,SELL
126,107,202408260420,1.11856,1.11834,1.11846,1.11847,339,m5,1,,,1.118462593218091,1.1188155127467674,1,0,0,0,SELL
127,108,202408260425,1.11846,1.11824,1.11836,1.11846,288,m5,1,,,1.118443939905705,1.1187974184198797,1,0,0,0,SELL
128,109,202408260430,1.11838,1.1183,1.11835,1.11836,128,m5,1,,,1.1184268599228449,1.1187796546354132,1,0,0,0,SELL
129,19,202408260430,1.1185100000000001,1.11821,1.11832,1.11836,3706,m30,1,,,1.1186909601278885,1.118854761423645,1,0,0,0,SELL
130,110,202408260435,1.1185100000000001,1.1183100000000001,1.11842,1.11835,261,m5,1,,,1.1184256126641456,1.1187653822758483,1,0,0,0,SELL
131,111,202408260440,1.11843,1.1183,1.1183100000000001,1.11842,373,m5,1,,,1.118404592179752,1.1187473195574074,1,0,0,0,SELL
132,112,202408260445,1.11836,1.11821,1.1183100000000001,1.1183100000000001,292,m5,1,,,1.1183873936016129,1.1187299810855884,1,0,0,0,SELL
133,113,202408260450,1.11839,1.11826,1.1183299999999998,1.1183100000000001,350,m5,1,,,1.1183769584013183,1.1187141298167336,1,0,0,0,SELL
134,114,202408260455,1.11838,1.11824,1.11832,1.1183299999999998,449,m5,1,,,1.1183666023283505,1.1186985169032968,1,0,0,0,SELL
135,20,202408260500,1.1185100000000001,1.11817,1.1183299999999998,1.11832,4020,m30,1,,,1.1186243460682008,1.1188185525386876,1,0,0,0,SELL
136,115,202408260500,1.1183299999999998,1.11817,1.11827,1.11832,399,m5,1,1.0,,1.1183490382686487,1.1186815485449568,-1,1,0,0,SELL
137,116,202408260505,1.11846,1.11827,1.11837,1.11827,229,m5,1,,,1.118352849492531,1.11866921659805,0,1,0,0,SELL
138,117,202408260510,1.1185100000000001,1.1183100000000001,1.11838,1.11837,373,m5,1,,,1.1183577859484348,1.1186577728114766,0,1,0,0,SELL
139,118,202408260515,1.11842,1.11832,1.11842,1.11838,300,m5,1,,,1.1183690975941745,1.1186483678796488,0,1,0,0,SELL
140,119,202408260520,1.11849,1.11838,1.11845,1.11842,349,m5,1,,1.0,1.1183838071225072,1.11864052423723,1,-1,0,0,SELL
141,120,202408260525,1.11846,1.1183,1.1183299999999998,1.11845,360,m5,1,,,1.1183740240093236,1.1186282498243434,1,0,0,0,SELL
142,121,202408260530,1.11834,1.11826,1.1183299999999998,1.1183299999999998,445,m5,1,,,1.118366019643992,1.1186164642760774,1,0,0,0,SELL
143,21,202408260530,1.11836,1.11775,1.11791,1.1183299999999998,4836,m30,1,,,1.118492874485577,1.1187576750477228,1,0,0,0,SELL
144,122,202408260535,1.1183299999999998,1.11824,1.11828,1.1183299999999998,292,m5,1,,,1.1183503797087202,1.1186031726448664,1,0,0,0,SELL
145,123,202408260540,1.11836,1.11816,1.11817,1.11828,150,m5,1,,,1.1183175833980434,1.1185860655911226,1,0,0,0,SELL
146,124,202408260545,1.1182,1.118,1.11801,1.11817,392,m5,1,,,1.118261659143853,1.118563321638234,1,0,0,0,SELL
147,125,202408260550,1.11809,1.11795,1.1179700000000001,1.11801,483,m5,1,,,1.1182086302086065,1.1185399026160248,1,0,0,0,SELL
148,126,202408260555,1.1179700000000001,1.11775,1.11791,1.1179700000000001,656,m5,1,1.0,,1.1181543338070412,1.1185150460517923,-1,1,0,0,SELL
149,127,202408260600,1.1183100000000001,1.1179,1.11827,1.11791,1028,m5,1,,,1.118175364023943,1.1185053786696406,0,1,0,0,SELL
150,22,202408260600,1.11842,1.1179,1.11834,1.11791,9812,m30,1,,,1.1184648012566978,1.1187304454537736,1,0,0,0,SELL
151,128,202408260605,1.1184100000000001,1.11817,1.1184100000000001,1.11827,866,m5,1,,,1.118218025110499,1.1185016167446704,0,1,0,0,SELL
152,129,202408260610,1.11842,1.11818,1.1182,1.1184100000000001,767,m5,1,,,1.118214747817681,1.118489723070302,0,1,0,0,SELL
153,130,202408260615,1.11827,1.11806,1.11814,1.1182,705,m5,1,,,1.1182011573053754,1.118475935413021,0,1,0,0,SELL
154,131,202408260620,1.11836,1.11812,1.11832,1.11814,688,m5,1,,,1.1182227650680343,1.1184697890207402,0,1,0,0,SELL
155,132,202408260625,1.11839,1.11818,1.11834,1.11832,852,m5,1,,,1.1182440805102098,1.1184646742476452,0,1,0,0,SELL
156,23,202408260630,1.1189200000000001,1.118,1.1181299999999998,1.11834,10086,m30,1,,,1.1184034313064677,1.1186922916069864,1,0,0,0,SELL
157,133,202408260630,1.11868,1.11829,1.1186200000000002,1.11834,812,m5,1,,,1.1183124295083535,1.1184707942023944,0,1,0,0,SELL
158,134,202408260635,1.11879,1.11855,1.11876,1.1186200000000002,776,m5,1,,,1.1183938059613805,1.1184821870257868,0,1,0,0,SELL
159,135,202408260640,1.1189200000000001,1.1187,1.11887,1.11876,790,m5,1,,1.0,1.1184803866956752,1.1184974616134626,1,-1,0,0,SELL
160,136,202408260645,1.1188799999999999,1.1186200000000002,1.11869,1.11887,749,m5,1,,,1.1185184982055525,1.1185050437276636,1,0,0,0,SELL
161,137,202408260650,1.1187,1.11835,1.11835,1.11869,889,m5,1,,,1.1184878621681793,1.1184989391454483,1,0,0,0,SELL
162,138,202408260655,1.11835,1.118,1.1181299999999998,1.11835,1027,m5,1,,,1.118422796319419,1.1184844150852409,1,0,0,0,SELL
163,24,202408260700,1.11846,1.1176700000000002,1.1177,1.1181299999999998,12712,m30,1,,,1.1182746816213192,1.1186307362977006,1,0,0,0,SELL
164,139,202408260700,1.11846,1.11796,1.11828,1.1181299999999998,1349,m5,1,,,1.1183968333522525,1.1184763690765571,1,0,0,0,SELL
165,140,202408260705,1.1184,1.11811,1.1181299999999998,1.11828,1044,m5,1,,,1.118348318197297,1.1184627375810212,1,0,0,0,SELL
166,141,202408260710,1.11827,1.11771,1.11811,1.1181299999999998,896,m5,1,,,1.1183049876159703,1.1184488573897406,1,0,0,0,SELL
167,142,202408260715,1.1181299999999998,1.11785,1.118,1.11811,1213,m5,1,,,1.1182495353221575,1.1184311972632206,1,0,0,0,SELL
168,143,202408260720,1.11806,1.11774,1.11786,1.118,984,m5,1,,,1.1181787107181291,1.118408726617405,1,0,0,0,SELL
169,144,202408260725,1.11795,1.1176700000000002,1.1177,1.11786,870,m5,1,,,1.1180916724057417,1.118380849081216,1,0,0,0,SELL
170,145,202408260730,1.11799,1.11769,1.11792,1.1177,909,m5,1,,,1.1180604592410617,1.1183627238859342,1,0,0,0,SELL
171,25,202408260730,1.11811,1.1175700000000002,1.11808,1.1177,8758,m30,1,,,1.1182390920245746,1.1185973343630178,1,0,0,0,SELL
172,146,202408260735,1.1181,1.11785,1.11799,1.11792,913,m5,1,,,1.1180476484699593,1.1183480663303471,1,0,0,0,SELL
173,147,202408260740,1.11811,1.1175700000000002,1.1177,1.11799,691,m5,1,,,1.1179844396572394,1.1183225835922013,1,0,0,0,SELL
174,148,202408260745,1.11789,1.1176,1.11789,1.1177,860,m5,1,,,1.1179672688104687,1.118305575685724,1,0,0,0,SELL
175,149,202408260750,1.1179,1.11774,1.11779,1.11789,453,m5,1,,,1.1179350381176565,1.1182853068300986,1,0,0,0,SELL
176,150,202408260755,1.1181,1.11776,1.11808,1.11779,553,m5,1,,,1.1179613948235372,1.1182772363770763,1,0,0,0,SELL
177,151,202408260800,1.1182299999999998,1.11762,1.1182299999999998,1.11808,1192,m5,1,,,1.1180102321283485,1.1182753797252285,1,0,0,0,SELL
178,26,202408260800,1.11847,1.11762,1.11826,1.11808,10694,m30,1,,,1.1182429104112102,1.118577304488293,1,0,0,0,SELL
179,152,202408260805,1.11834,1.11802,1.1183299999999998,1.1182299999999998,992,m5,1,,1.0,1.118068371741376,1.1182775264123346,1,-1,0,0,SELL
180,153,202408260810,1.11835,1.1181,1.11815,1.1183299999999998,880,m5,1,,,1.1180832132429441,1.118272514799454,1,0,0,0,SELL
181,154,202408260815,1.11825,1.11789,1.11809,1.11815,756,m5,1,,,1.1180844471987723,1.1182653428133198,1,0,0,0,SELL
182,155,202408260820,1.11847,1.11808,1.1183,1.11809,820,m5,1,,,1.1181236386171771,1.1182667045717032,1,0,0,0,SELL
183,156,202408260825,1.11838,1.1181,1.11826,1.1183,707,m5,1,,,1.118148431595872,1.1182664411542491,1,0,0,0,SELL
184,157,202408260830,1.11836,1.11806,1.11814,1.11826,1264,m5,1,,,1.1181468985784409,1.1182614737440877,1,0,0,0,SELL
185,27,202408260830,1.11836,1.1179299999999999,1.11805,1.11826,11838,m30,1,,,1.118207708039196,1.118546613540371,1,0,0,0,SELL
186,158,202408260835,1.11827,1.11805,1.11822,1.11814,815,m5,1,,,1.118160189745997,1.1182598445075922,1,0,0,0,SELL
187,159,202408260840,1.1182299999999998,1.1179299999999999,1.1180299999999999,1.11822,883,m5,1,,,1.1181365188830883,1.1182508160089215,1,0,0,0,SELL
188,160,202408260845,1.1182299999999998,1.118,1.11808,1.1180299999999999,810,m5,1,,,1.1181262427225271,1.1182441066402196,1,0,0,0,SELL
189,161,202408260850,1.11824,1.11796,1.11809,1.11808,1046,m5,1,,,1.1181196531366129,1.1182380539669283,1,0,0,0,SELL
190,162,202408260855,1.1181,1.11795,1.11805,1.11809,1101,m5,1,,,1.1181069889299562,1.1182306684271768,1,0,0,0,SELL
191,28,202408260900,1.11819,1.11778,1.11818,1.11805,8982,m30,1,,,1.1182026552108415,1.1185256729770547,1,0,0,0,SELL
192,163,202408260900,1.11811,1.11794,1.11805,1.11805,882,m5,1,,,1.1180966273063275,1.1182235733537889,1,0,0,0,SELL
193,164,202408260905,1.11816,1.11791,1.11801,1.11805,754,m5,1,,,1.1180808768869952,1.1182151865290195,1,0,0,0,SELL
194,165,202408260910,1.11811,1.11788,1.11794,1.11801,724,m5,1,1.0,,1.1180552629075415,1.1182043807895359,-1,1,0,0,SELL
195,166,202408260915,1.11804,1.11778,1.1179700000000001,1.11794,686,m5,1,,,1.1180397605607155,1.118195177839454,0,1,0,0,SELL
