,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,value1,peaks_min,peaks_max,ema30,ema50,ema100,buy,sell
125,202507030315,1.17994,1.17943,1.17948,1.17977,1136,m15,1,,,1.1798598649969643,1.179573719224106,1.1792331284041282,0,0
126,202507030330,1.1796,1.17917,1.17935,1.17948,1050,m15,1,,,1.1798269635814105,1.1795648910479364,1.179235640821708,0,0
127,202507030345,1.17949,1.17893,1.17915,1.17935,1274,m15,1,,,1.1797832799419397,1.1795485230620728,1.179233802895574,0,0
128,202507030400,1.17932,1.1789,1.17912,1.17915,997,m15,1,,,1.1797404798329483,1.1795316212577849,1.1792313646317671,0,0
129,202507030415,1.17927,1.17898,1.17898,1.17912,678,m15,1,,,1.1796914081933036,1.1795098691378152,1.179225987791772,0,0
130,202507030430,1.1791099999999999,1.17887,1.1789,1.17898,790,m15,1,,,1.1796403413986656,1.1794858253518241,1.1792190257776838,0,0
131,202507030445,1.17909,1.17874,1.17893,1.1789,1085,m15,1,,,1.1795945060349233,1.1794639167899033,1.1792128627308116,0,0
132,202507030500,1.17914,1.17879,1.17882,1.17893,958,m15,1,1.0,,1.1795445308796686,1.179438541082053,1.179204498241522,1,0
133,202507030515,1.17899,1.17877,1.17887,1.17882,885,m15,1,,,1.179501007035818,1.1794161401237924,1.1791973869875196,0,0
134,202507030530,1.17916,1.17866,1.17909,1.17887,1254,m15,1,,,1.1794744871909517,1.1794032923286848,1.1791951073200895,0,0
135,202507030545,1.17961,1.17908,1.1796,1.17909,1787,m15,1,,,1.1794825857233806,1.1794110399513065,1.1792036903506882,0,0
136,202507030600,1.18021,1.17955,1.1797,1.1796,2997,m15,1,,,1.1794966139609038,1.1794224191267952,1.1792141965943745,0,0
137,202507030615,1.17982,1.17926,1.17968,1.1797,2233,m15,1,,,1.179508446509749,1.17943256093415,1.179224043601334,0,0
138,202507030630,1.17985,1.17916,1.17967,1.17968,3151,m15,1,,,1.1795188702974821,1.1794419082190086,1.1792334584501516,0,0
139,202507030645,1.1803,1.17948,1.18023,1.17967,2564,m15,1,,,1.1795647536764469,1.1794729284018184,1.179254469510853,0,0
140,202507030700,1.18032,1.17942,1.17977,1.18023,3595,m15,1,,,1.1795779964664281,1.1794846197750923,1.1792653250278937,0,0
141,202507030715,1.18078,1.1797,1.18072,1.17977,3070,m15,1,,,1.1796516797960588,1.1795332318730047,1.1792959177009752,0,0
142,202507030730,1.18101,1.1804999999999999,1.1808,1.18072,3029,m15,1,,1.0,1.1797257703155855,1.1795830723923004,1.1793275106239192,-1,0
143,202507030745,1.1808,1.18009,1.18014,1.1808,3373,m15,1,,,1.1797524966150639,1.1796049816762264,1.179344556284723,0,0
144,202507030800,1.18083,1.1800599999999999,1.18065,1.18014,2807,m15,1,,,1.1798104037151667,1.1796460871397774,1.1793719116924382,0,0
145,202507030815,1.18071,1.17971,1.17994,1.18065,2762,m15,1,,,1.1798187652596417,1.179657646733155,1.1793838022024856,0,0
146,202507030830,1.18034,1.17955,1.17977,1.17994,2592,m15,1,,,1.1798156189400224,1.1796620650822771,1.1793918764951588,0,0
147,202507030845,1.18019,1.17971,1.17979,1.17977,2622,m15,1,,,1.1798139660197495,1.1796670956352553,1.1794001909314953,0,0
148,202507030900,1.17982,1.17908,1.17921,1.17979,2966,m15,1,,,1.1797749985859574,1.1796491239877964,1.1793962232654525,0,0
149,202507030915,1.1794499999999999,1.17894,1.179,1.17921,2487,m15,1,,,1.1797249964154886,1.1796236049403395,1.1793879662065498,0,0
150,202507030930,1.17927,1.17885,1.17905,1.179,2227,m15,1,,,1.1796814464168852,1.1796010569728794,1.1793809304894163,0,0
151,202507030945,1.1794499999999999,1.17888,1.17923,1.17905,2146,m15,1,,,1.1796523196886537,1.1795864723739515,1.17937779163533,0,0
152,202507031000,1.17954,1.17868,1.17889,1.17923,2592,m15,1,1.0,,1.1796031359519794,1.1795590996031013,1.1793676572662881,1,0
153,202507031015,1.17985,1.17887,1.17969,1.17889,1971,m15,1,,,1.1796087402782494,1.179564243808942,1.1793743477487493,0,0
154,202507031030,1.17998,1.17946,1.17988,1.17969,1739,m15,1,,1.0,1.179626241472605,1.1795766515645367,1.1793848329665022,-1,0
155,202507031045,1.18002,1.17926,1.17931,1.17988,1865,m15,1,,,1.179605838178419,1.1795661742281394,1.1793832826762742,0,0
156,202507031100,1.17969,1.17927,1.1792799999999999,1.17931,2058,m15,1,,,1.1795848157642694,1.179554930663322,1.1793811449580214,0,0
157,202507031115,1.17951,1.17914,1.17937,1.1792799999999999,1635,m15,1,,,1.1795709563150134,1.1795476654144266,1.179380914488994,0,0
158,202507031130,1.17957,1.1791099999999999,1.17932,1.17937,2063,m15,1,,,1.179554765183176,1.1795387219054654,1.1793796559289949,0,0
159,202507031145,1.17932,1.1783,1.17847,1.17932,3463,m15,1,,,1.179484778707763,1.179496741549251,1.179360877574848,0,0
160,202507031200,1.17879,1.17814,1.1783,1.17847,3346,m15,1,,,1.17940833971158,1.1794497355318063,1.1793389959087135,0,0
161,202507031215,1.17898,1.17822,1.17857,1.1783,3207,m15,1,,,1.1793542521796236,1.1794151831481519,1.1793231476546302,0,0
162,202507031230,1.17862,1.17168,1.17348,1.17857,23867,m15,1,1.0,,1.178975260964483,1.1791820876607773,1.1792028231993392,0,0
163,202507031245,1.17408,1.17189,1.17383,1.17348,13783,m15,1,,,1.178643302741676,1.1789719045351197,1.179092271237961,0,0
164,202507031300,1.17527,1.17337,1.17518,1.17383,10160,m15,1,,,1.178419860138428,1.1788230000097522,1.1790118340691627,0,0
165,202507031315,1.17653,1.17518,1.17644,1.17518,7762,m15,1,,,1.178292125238639,1.178729426834545,1.1789589966509608,0,0
166,202507031330,1.17722,1.17566,1.17713,1.17644,7920,m15,1,,,1.1782171483253754,1.178666625419176,1.1789214484496127,0,0
167,202507031345,1.17793,1.17657,1.17734,1.17713,6345,m15,1,,1.0,1.1781605573402043,1.1786145381038953,1.1788890058633066,0,1
168,202507031400,1.17896,1.17608,1.17608,1.17734,8614,m15,1,,,1.178026326124413,1.1785150292030915,1.178831421608408,0,0
169,202507031415,1.17645,1.1752,1.1762,1.17608,6377,m15,1,,,1.1779084972283331,1.1784241426086763,1.1787775154282116,0,0
170,202507031430,1.17671,1.17524,1.17579,1.1762,6514,m15,1,,,1.1777718184640618,1.1783207323397518,1.1787163562699519,0,0
171,202507031445,1.17585,1.17511,1.1753,1.17579,5874,m15,1,1.0,,1.1776123446419313,1.1782021504405396,1.1786464648617063,0,-1
172,202507031500,1.17608,1.17491,1.1760599999999999,1.1753,4794,m15,1,,,1.1775121923976049,1.1781180615520137,1.1785935859559906,0,0
173,202507031515,1.17652,1.17558,1.1764,1.1760599999999999,3495,m15,1,,1.0,1.1774404373944811,1.178050622642536,1.17854876804674,0,1
174,202507031530,1.17662,1.1758,1.1760599999999999,1.1764,4575,m15,1,,,1.177351376157018,1.1779724878262503,1.178497951152965,0,0
175,202507031545,1.17637,1.17557,1.17569,1.1760599999999999,4242,m15,1,,,1.1772441897423913,1.1778829000831885,1.1784406523465298,0,0
176,202507031600,1.17582,1.17514,1.17569,1.17569,3535,m15,1,,,1.1771439186872243,1.1777968316197505,1.178384556652563,0,0
177,202507031615,1.17571,1.17446,1.17456,1.17569,3252,m15,1,,,1.176977213090559,1.1776697944004628,1.1783066063042325,0,0
178,202507031630,1.17465,1.17421,1.17425,1.17456,2945,m15,1,1.0,,1.1768012627084048,1.177535580624245,1.1782239743170595,0,-1
179,202507031645,1.17525,1.17398,1.17522,1.17425,2622,m15,1,,,1.1766992451354392,1.1774447057601736,1.1781628188835456,0,0
180,202507031700,1.17561,1.17503,1.17543,1.17522,1783,m15,1,,,1.1766173578839236,1.1773656410318223,1.1781072146064646,0,0
181,202507031715,1.1758,1.17542,1.17578,1.17543,695,m15,1,,1.0,1.1765633345054443,1.1773034161877263,1.1780598888886338,0,1
182,202507031730,1.17583,1.17519,1.17536,1.17578,1042,m15,1,,,1.176485699632445,1.1772271533391054,1.1780050138417548,0,0
183,202507031745,1.1754,1.17511,1.17539,1.17536,1042,m15,1,,,1.1764150090024148,1.177155062290904,1.1779518916542038,0,0
184,202507031800,1.17564,1.17514,1.17563,1.17539,1475,m15,1,,,1.1763643630383704,1.1770952193834945,1.17790474819278,0,0
