timestamp,trade_id,instrument,side,open_price,current_price,current_pips,max_pips,action,details
2025-09-25T12:37:00.499590+01:00,69090629,USD/JPY,S,148.886,148.82500000000002,6.1,6.1,NEW_HIGH,New pip high reached: 6.1 (previous max: 5.3)
2025-09-25T12:37:00.499590+01:00,69090624,EUR/USD,B,1.17442,1.17409,-3.3,0.0,DECLINING,"Pips declining: -3.3 (max was: 0.0, declining count: 3)"
2025-09-25T12:37:00.503888+01:00,69090630,GBP/USD,B,1.34346,1.34272,-7.4,-0.3,DECLINING,"Pips declining: -7.4 (max was: -0.3, declining count: 3)"
2025-09-25T12:38:00.021435+01:00,69090629,USD/JPY,S,148.886,148.834,5.2,6.1,DECLINING,"Pips declining: 5.2 (max was: 6.1, declining count: 1)"
2025-09-25T12:38:00.022433+01:00,69090624,EUR/USD,B,1.17442,1.17394,-4.8,0.0,DECLINING,"Pips declining: -4.8 (max was: 0.0, declining count: 4)"
2025-09-25T12:39:00.519180+01:00,69090629,USD/JPY,S,148.886,148.851,3.5,3.5,AUTO_CLOSE,Auto-closed due to pip decline from 6.1 to 3.5 (Success: True)
2025-09-25T12:39:00.519180+01:00,69090624,EUR/USD,B,1.17442,1.17378,-6.4,0.0,DECLINING,"Pips declining: -6.4 (max was: 0.0, declining count: 5)"
2025-09-25T12:40:00.046559+01:00,69090624,EUR/USD,B,1.17442,1.17366,-7.6,0.0,DECLINING,"Pips declining: -7.6 (max was: 0.0, declining count: 6)"
2025-09-25T12:41:00.546347+01:00,69090624,EUR/USD,B,1.17442,1.17363,-7.9,0.0,DECLINING,"Pips declining: -7.9 (max was: 0.0, declining count: 7)"
2025-09-25T12:42:00.030290+01:00,69090624,EUR/USD,B,1.17442,1.17365,-7.7,0.0,MONITOR,"Monitoring - Current: -7.7, Max: 0.0"
2025-09-25T12:43:00.544810+01:00,69090624,EUR/USD,B,1.17442,1.17355,-8.7,0.0,DECLINING,"Pips declining: -8.7 (max was: 0.0, declining count: 1)"
2025-09-25T12:44:00.039578+01:00,69090624,EUR/USD,B,1.17442,1.17356,-8.6,0.0,MONITOR,"Monitoring - Current: -8.6, Max: 0.0"
2025-09-25T12:45:00.504794+01:00,69090624,EUR/USD,B,1.17442,1.17357,-8.5,0.0,MONITOR,"Monitoring - Current: -8.5, Max: 0.0"
2025-09-25T12:46:00.992805+01:00,69090624,EUR/USD,B,1.17442,1.17366,-7.6,0.0,MONITOR,"Monitoring - Current: -7.6, Max: 0.0"
2025-09-25T12:47:00.537900+01:00,69090624,EUR/USD,B,1.17442,1.17367,-7.5,0.0,MONITOR,"Monitoring - Current: -7.5, Max: 0.0"
2025-09-25T12:48:00.047621+01:00,69090624,EUR/USD,B,1.17442,1.17384,-5.8,0.0,MONITOR,"Monitoring - Current: -5.8, Max: 0.0"
2025-09-25T12:49:00.548904+01:00,69090624,EUR/USD,B,1.17442,1.17372,-7.0,0.0,DECLINING,"Pips declining: -7.0 (max was: 0.0, declining count: 1)"
2025-09-25T12:50:00.046593+01:00,69090624,EUR/USD,B,1.17442,1.17374,-6.8,0.0,MONITOR,"Monitoring - Current: -6.8, Max: 0.0"
2025-09-25T12:51:00.553140+01:00,69090624,EUR/USD,B,1.17442,1.1737,-7.2,0.0,DECLINING,"Pips declining: -7.2 (max was: 0.0, declining count: 1)"
2025-09-25T12:52:00.060446+01:00,69090624,EUR/USD,B,1.17442,1.17361,-8.1,0.0,DECLINING,"Pips declining: -8.1 (max was: 0.0, declining count: 2)"
2025-09-25T12:53:00.567310+01:00,69090624,EUR/USD,B,1.17442,1.1737,-7.2,0.0,MONITOR,"Monitoring - Current: -7.2, Max: 0.0"
2025-09-25T12:54:00.110481+01:00,69090624,EUR/USD,B,1.17442,1.17385,-5.7,0.0,MONITOR,"Monitoring - Current: -5.7, Max: 0.0"
2025-09-25T12:55:00.630328+01:00,69090624,EUR/USD,B,1.17442,1.17365,-7.7,0.0,DECLINING,"Pips declining: -7.7 (max was: 0.0, declining count: 1)"
2025-09-25T12:56:00.164741+01:00,69090624,EUR/USD,B,1.17442,1.1739,-5.2,0.0,MONITOR,"Monitoring - Current: -5.2, Max: 0.0"
2025-09-25T12:57:00.642235+01:00,69090624,EUR/USD,B,1.17442,1.17387,-5.5,0.0,DECLINING,"Pips declining: -5.5 (max was: 0.0, declining count: 1)"
2025-09-25T12:58:00.206060+01:00,69090624,EUR/USD,B,1.17442,1.1740599999999999,-3.6,0.0,MONITOR,"Monitoring - Current: -3.6, Max: 0.0"
2025-09-25T12:59:00.723502+01:00,69090624,EUR/USD,B,1.17442,1.17405,-3.7,0.0,DECLINING,"Pips declining: -3.7 (max was: 0.0, declining count: 1)"
2025-09-25T13:00:00.244170+01:00,69090624,EUR/USD,B,1.17442,1.174,-4.2,0.0,DECLINING,"Pips declining: -4.2 (max was: 0.0, declining count: 2)"
2025-09-25T13:01:00.760975+01:00,69090624,EUR/USD,B,1.17442,1.17408,-3.4,0.0,MONITOR,"Monitoring - Current: -3.4, Max: 0.0"
2025-09-25T13:02:00.294575+01:00,69090624,EUR/USD,B,1.17442,1.17411,-3.1,0.0,MONITOR,"Monitoring - Current: -3.1, Max: 0.0"
2025-09-25T13:03:00.818747+01:00,69090624,EUR/USD,B,1.17442,1.17418,-2.4,0.0,MONITOR,"Monitoring - Current: -2.4, Max: 0.0"
2025-09-25T13:04:00.363022+01:00,69090624,EUR/USD,B,1.17442,1.17434,-0.8,0.0,MONITOR,"Monitoring - Current: -0.8, Max: 0.0"
2025-09-25T13:05:00.890504+01:00,69090624,EUR/USD,B,1.17442,1.17426,-1.6,0.0,DECLINING,"Pips declining: -1.6 (max was: 0.0, declining count: 1)"
2025-09-25T13:06:00.408591+01:00,69090648,EUR/USD,S,1.17426,1.17401,2.5,2.5,TRACK_START,Started tracking trade - Initial pips: 2.5
2025-09-25T13:07:00.919004+01:00,69090648,EUR/USD,S,1.17426,1.1738,4.6,4.6,NEW_HIGH,New pip high reached: 4.6 (previous max: 2.5)
2025-09-25T13:08:00.432274+01:00,69090648,EUR/USD,S,1.17426,1.17373,5.3,5.3,NEW_HIGH,New pip high reached: 5.3 (previous max: 4.6)
2025-09-25T13:09:00.978969+01:00,69090648,EUR/USD,S,1.17426,1.17397,2.9,5.3,DECLINING,"Pips declining: 2.9 (max was: 5.3, declining count: 1)"
2025-09-25T13:10:00.470232+01:00,69090648,EUR/USD,S,1.17426,1.17389,3.7,5.3,MONITOR,"Monitoring - Current: 3.7, Max: 5.3"
2025-09-25T13:12:00.506759+01:00,69090648,EUR/USD,S,1.17426,1.17358,6.8,6.8,NEW_HIGH,New pip high reached: 6.8 (previous max: 5.3)
2025-09-25T13:13:00.980228+01:00,69090648,EUR/USD,S,1.17426,1.17343,8.3,8.3,NEW_HIGH,New pip high reached: 8.3 (previous max: 6.8)
2025-09-25T13:14:00.477417+01:00,69090648,EUR/USD,S,1.17426,1.17342,8.4,8.4,NEW_HIGH,New pip high reached: 8.4 (previous max: 8.3)
2025-09-25T13:20:00.411755+01:00,69090648,EUR/USD,S,1.17426,1.17348,7.8,7.8,TRACK_START,Started tracking trade at 4+ pips threshold - Initial pips: 7.8
2025-09-25T13:21:00.829338+01:00,69090648,EUR/USD,S,1.17426,1.17359,6.7,7.8,DECLINING,"Pips declining: 6.7 (max was: 7.8, declining count: 1)"
