timestamp,instrument,timeframe,action,side,price,signal_date,details
2025-12-24T01:03:13.993725+00:00,EUR/USD,m1,OPEN,S,1.17991,202512240101,SELL signal
2025-12-24T01:03:14.001728+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69144934
2025-12-24T01:11:11.369890+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69144936
2025-12-24T01:11:11.388647+00:00,GBP/USD,m1,OPEN,S,1.35151,202512240109,SELL signal
2025-12-24T01:11:11.422671+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69144936
2025-12-24T01:38:11.557671+00:00,EUR/USD,m1,OPEN,S,1.18036,202512240135,SELL signal
2025-12-24T01:40:06.169842+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69144905
2025-12-24T01:40:06.183556+00:00,USD/JPY,m1,OPEN,B,155.745,202512240138,BUY signal
2025-12-24T01:40:06.230724+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69144905
2025-12-24T01:56:06.508784+00:00,GBP/USD,m1,OPEN,S,1.35317,202512240154,SELL signal
2025-12-24T02:36:12.465028+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69144959
2025-12-24T02:36:12.482046+00:00,EUR/USD,m1,OPEN,B,1.18003,202512240234,BUY signal
2025-12-24T02:36:12.513505+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69144959
2025-12-24T02:36:14.051257+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69144968
2025-12-24T02:36:14.055504+00:00,GBP/USD,m1,OPEN,B,1.35271,202512240234,BUY signal
2025-12-24T02:36:14.063084+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69144968
2025-12-24T02:43:13.943388+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69144961
2025-12-24T02:43:13.946378+00:00,USD/JPY,m1,OPEN,S,155.71599999999998,202512240241,SELL signal
2025-12-24T02:43:13.954405+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69144961
2025-12-24T03:04:06.021193+00:00,GBP/USD,m1,OPEN,B,1.35243,202512240301,BUY signal
2025-12-24T03:11:13.856875+00:00,EUR/USD,m1,OPEN,B,1.17918,202512240309,BUY signal
2025-12-24T03:45:06.046936+00:00,GBP/USD,m1,OPEN,B,1.35158,202512240343,BUY signal
2025-12-24T03:58:15.018092+00:00,EUR/USD,m1,OPEN,B,1.1787,202512240356,BUY signal
2025-12-24T04:41:14.023477+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69144991
2025-12-24T04:41:14.037333+00:00,USD/JPY,m1,OPEN,B,155.85299999999998,202512240439,BUY signal
2025-12-24T04:41:14.075285+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69144991
2025-12-24T04:43:16.915824+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69145037
2025-12-24T04:43:16.919840+00:00,EUR/USD,m1,OPEN,S,1.1791,202512240441,SELL signal
2025-12-24T04:43:16.926841+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69145037
2025-12-24T05:36:06.721199+00:00,GBP/USD,m1,OPEN,S,1.35164,202512240533,SELL signal
2025-12-24T05:47:15.397302+00:00,EUR/USD,m1,OPEN,S,1.17986,202512240544,SELL signal
2025-12-24T05:59:13.497151+00:00,GBP/USD,m1,OPEN,S,1.35221,202512240557,SELL signal
2025-12-24T06:43:13.970874+00:00,EUR/USD,m1,OPEN,S,1.1803299999999999,202512240641,SELL signal
2025-12-24T07:06:15.538469+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69145048
2025-12-24T07:06:15.541851+00:00,USD/JPY,m1,OPEN,S,155.802,202512240703,SELL signal
2025-12-24T07:06:15.550061+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69145048
2025-12-24T07:10:07.182414+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69145132
2025-12-24T07:10:07.202486+00:00,EUR/USD,m1,OPEN,B,1.17966,202512240708,BUY signal
2025-12-24T07:10:07.238624+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69145132
2025-12-24T07:19:07.253224+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69145105
2025-12-24T07:19:07.271449+00:00,GBP/USD,m1,OPEN,B,1.35157,202512240717,BUY signal
2025-12-24T07:19:07.310065+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69145105
2025-12-24T07:19:16.250581+00:00,EUR/USD,m1,OPEN,B,1.17931,202512240717,BUY signal
2025-12-24T07:35:13.847335+00:00,GBP/USD,m1,OPEN,B,1.35117,202512240733,BUY signal
2025-12-24T07:51:06.938850+00:00,EUR/USD,m1,OPEN,B,1.1787,202512240748,BUY signal
2025-12-24T08:08:07.015963+00:00,GBP/USD,m1,OPEN,B,1.35071,202512240805,BUY signal
2025-12-24T08:14:06.977489+00:00,GBP/USD,m1,OPEN,B,1.35066,202512240811,BUY signal
2025-12-24T08:53:15.639738+00:00,GBP/USD,m1,OPEN,S,1.35178,202512240849,SELL signal
2025-12-24T08:58:07.223899+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69145180
2025-12-24T08:58:07.241374+00:00,USD/JPY,m1,OPEN,B,155.759,202512240856,BUY signal
2025-12-24T08:58:07.290204+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69145180
2025-12-24T09:01:15.763881+00:00,GBP/USD,m1,OPEN,S,1.35219,202512240859,SELL signal
2025-12-24T09:17:13.890531+00:00,GBP/USD,m1,OPEN,S,1.3527,202512240915,SELL signal
2025-12-24T09:19:13.675916+00:00,EUR/USD,m1,OPEN,S,1.1800599999999999,202512240917,SELL signal
2025-12-24T10:24:12.149581+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69145222
2025-12-24T10:24:12.175269+00:00,USD/JPY,m1,OPEN,S,155.914,202512241021,SELL signal
2025-12-24T10:24:12.201720+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69145222
2025-12-24T10:48:12.397486+00:00,GBP/USD,m1,OPEN,B,1.35128,202512241046,BUY signal
2025-12-24T10:48:15.499292+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69145230
2025-12-24T10:48:15.502805+00:00,EUR/USD,m1,OPEN,B,1.17916,202512241046,BUY signal
2025-12-24T10:48:15.510155+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69145230
2025-12-24T12:25:10.794431+00:00,GBP/USD,m1,OPEN,B,1.35071,202512241223,BUY signal
2025-12-24T12:44:15.622693+00:00,EUR/USD,m1,OPEN,B,1.17848,202512241242,BUY signal
2025-12-24T12:59:15.337155+00:00,GBP/USD,m1,OPEN,B,1.35016,202512241257,BUY signal
2025-12-24T13:36:16.699259+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69145294
2025-12-24T13:36:16.701566+00:00,EUR/USD,m1,OPEN,S,1.17902,202512241334,SELL signal
2025-12-24T13:36:16.709885+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69145294
2025-12-24T13:45:06.519093+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69145300
2025-12-24T13:45:06.525079+00:00,GBP/USD,m1,OPEN,S,1.35081,202512241342,SELL signal
2025-12-24T13:45:06.536754+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69145300
2025-12-24T14:02:15.316374+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69145311
2025-12-24T14:02:15.319467+00:00,EUR/USD,m1,OPEN,B,1.17843,202512241400,BUY signal
2025-12-24T14:02:15.325817+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69145311
2025-12-24T14:29:15.147952+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69145246
2025-12-24T14:29:15.150512+00:00,USD/JPY,m1,OPEN,B,155.93699999999998,202512241427,BUY signal
2025-12-24T14:29:15.158796+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69145246
2025-12-24T14:40:15.231489+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69145316
2025-12-24T14:40:15.236321+00:00,GBP/USD,m1,OPEN,B,1.35027,202512241438,BUY signal
2025-12-24T14:40:15.243796+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69145316
2025-12-24T14:56:06.771251+00:00,GBP/USD,m1,OPEN,B,1.34976,202512241454,BUY signal
2025-12-24T14:56:11.262423+00:00,EUR/USD,m1,OPEN,B,1.17781,202512241454,BUY signal
2025-12-24T15:32:06.487155+00:00,GBP/USD,m1,OPEN,S,1.35069,202512241530,SELL signal
2025-12-24T15:39:15.473179+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69145347
2025-12-24T15:39:15.476572+00:00,USD/JPY,m1,OPEN,S,155.857,202512241537,SELL signal
2025-12-24T15:39:15.483578+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69145347
2025-12-24T16:27:14.490495+00:00,EUR/USD,m1,OPEN,B,1.17744,202512241625,BUY signal
2025-12-24T16:29:07.001458+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69145379
2025-12-24T16:29:07.007334+00:00,GBP/USD,m1,OPEN,B,1.34998,202512241627,BUY signal
2025-12-24T16:29:07.017598+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69145379
2025-12-24T16:40:11.312576+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69145411
2025-12-24T16:40:11.331858+00:00,GBP/USD,m1,OPEN,S,1.35089,202512241638,SELL signal
2025-12-24T16:40:11.363198+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69145411
2025-12-24T17:04:07.020794+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69145409
2025-12-24T17:04:07.025086+00:00,EUR/USD,m1,OPEN,S,1.17811,202512241702,SELL signal
2025-12-24T17:04:07.033349+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69145409
2025-12-24T17:55:12.289157+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69145426
2025-12-24T17:55:12.311343+00:00,EUR/USD,m1,OPEN,B,1.17776,202512241753,BUY signal
2025-12-24T17:55:12.339545+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69145426
2025-12-24T17:55:15.320461+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69145415
2025-12-24T17:55:15.324893+00:00,GBP/USD,m1,OPEN,B,1.34986,202512241753,BUY signal
2025-12-24T17:55:15.332788+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69145415
2025-12-24T17:59:11.997910+00:00,GBP/USD,m1,OPEN,B,1.34947,202512241757,BUY signal
2025-12-24T18:01:11.593466+00:00,EUR/USD,m1,OPEN,B,1.17739,202512241758,BUY signal
2025-12-24T18:47:15.135739+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69145384
2025-12-24T18:47:15.137975+00:00,USD/JPY,m1,OPEN,B,155.96099999999998,202512241844,BUY signal
2025-12-24T18:47:15.146892+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69145384
2025-12-26T06:35:06.162731+00:00,EUR/USD,m1,OPEN,S,1.17851,202512260632,SELL signal
2025-12-26T06:48:12.027541+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69145460
2025-12-26T06:48:12.031133+00:00,USD/JPY,m1,OPEN,S,156.28,202512260646,SELL signal
2025-12-26T06:48:12.041578+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69145460
2025-12-26T06:57:08.874238+00:00,GBP/USD,m1,OPEN,B,1.34889,202512260655,BUY signal
2025-12-26T07:04:05.893028+00:00,GBP/USD,m1,OPEN,B,1.34855,202512260702,BUY signal
2025-12-26T07:21:12.005714+00:00,EUR/USD,m1,OPEN,B,1.17726,202512260719,BUY signal
2025-12-26T07:30:05.889787+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69145922
2025-12-26T07:30:05.892780+00:00,USD/JPY,m1,OPEN,B,156.226,202512260728,BUY signal
2025-12-26T07:30:05.901688+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69145922
2025-12-26T07:46:11.748774+00:00,GBP/USD,m1,OPEN,B,1.34811,202512260744,BUY signal
2025-12-26T07:56:09.104929+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69145950
2025-12-26T07:56:09.109307+00:00,USD/JPY,m1,OPEN,S,156.433,202512260753,SELL signal
2025-12-26T07:56:09.118010+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69145950
2025-12-26T08:04:06.035744+00:00,EUR/USD,m1,OPEN,B,1.17678,202512260802,BUY signal
2025-12-26T08:30:11.980228+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69145954
2025-12-26T08:30:11.982988+00:00,GBP/USD,m1,OPEN,S,1.34906,202512260828,SELL signal
2025-12-26T08:30:11.991542+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69145954
2025-12-26T08:55:11.996713+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69145960
2025-12-26T08:55:11.998795+00:00,EUR/USD,m1,OPEN,S,1.1776,202512260853,SELL signal
2025-12-26T08:55:12.007512+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69145960
2025-12-26T09:07:12.508622+00:00,GBP/USD,m1,OPEN,S,1.34976,202512260905,SELL signal
2025-12-26T09:32:12.722397+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69145991
2025-12-26T09:32:12.724963+00:00,EUR/USD,m1,OPEN,B,1.17696,202512260930,BUY signal
2025-12-26T09:32:12.733444+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69145991
2025-12-26T09:40:06.092684+00:00,GBP/USD,m1,OPEN,B,1.34835,202512260938,BUY signal
2025-12-26T10:16:09.122898+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69146003
2025-12-26T10:16:09.126027+00:00,GBP/USD,m1,OPEN,S,1.34898,202512261014,SELL signal
2025-12-26T10:16:09.134460+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69146003
2025-12-26T10:16:12.399607+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69146000
2025-12-26T10:16:12.403091+00:00,EUR/USD,m1,OPEN,S,1.17754,202512261014,SELL signal
2025-12-26T10:16:12.411048+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69146000
2025-12-26T10:21:09.262535+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69145957
2025-12-26T10:21:09.265545+00:00,USD/JPY,m1,OPEN,B,156.36499999999998,202512261019,BUY signal
2025-12-26T10:21:09.273542+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69145957
2025-12-26T11:26:09.156927+00:00,EUR/USD,m1,OPEN,S,1.17818,202512261124,SELL signal
2025-12-26T12:07:09.460565+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69146014
2025-12-26T12:07:09.465050+00:00,USD/JPY,m1,OPEN,S,156.44899999999998,202512261205,SELL signal
2025-12-26T12:07:09.473021+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69146014
2025-12-26T12:22:09.743226+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69146028
2025-12-26T12:22:09.746761+00:00,EUR/USD,m1,OPEN,B,1.17747,202512261220,BUY signal
2025-12-26T12:22:09.752757+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69146028
2025-12-26T12:22:12.840607+00:00,GBP/USD,m1,OPEN,B,1.3489,202512261220,BUY signal
2025-12-26T12:47:06.310649+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69146044
2025-12-26T12:47:06.313954+00:00,EUR/USD,m1,OPEN,S,1.17778,202512261245,SELL signal
2025-12-26T12:47:06.322984+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69146044
2025-12-26T13:03:09.650846+00:00,EUR/USD,m1,OPEN,S,1.1784,202512261301,SELL signal
2025-12-26T13:05:09.270208+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69146038
2025-12-26T13:05:09.274204+00:00,USD/JPY,m1,OPEN,B,156.39499999999998,202512261303,BUY signal
2025-12-26T13:05:09.281203+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69146038
2025-12-26T13:07:12.626947+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69146045
2025-12-26T13:07:12.630948+00:00,GBP/USD,m1,OPEN,S,1.34988,202512261305,SELL signal
2025-12-26T13:07:12.638331+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69146045
2025-12-26T13:13:12.631579+00:00,EUR/USD,m1,OPEN,S,1.17932,202512261310,SELL signal
2025-12-26T13:22:05.597693+00:00,GBP/USD,m1,OPEN,S,1.3506799999999999,202512261320,SELL signal
2025-12-26T14:25:09.880229+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69146060
2025-12-26T14:25:09.883250+00:00,EUR/USD,m1,OPEN,B,1.17891,202512261422,BUY signal
2025-12-26T14:25:09.890861+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69146060
2025-12-26T14:33:09.505311+00:00,GBP/USD,m1,OPEN,B,1.35106,202512261431,BUY signal
2025-12-26T14:36:12.882949+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69146057
2025-12-26T14:36:12.884971+00:00,USD/JPY,m1,OPEN,S,156.381,202512261433,SELL signal
2025-12-26T14:36:12.898760+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69146057
2025-12-26T14:50:09.682975+00:00,EUR/USD,m1,OPEN,B,1.17825,202512261448,BUY signal
2025-12-26T15:20:09.669800+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69146100
2025-12-26T15:20:09.673204+00:00,EUR/USD,m1,OPEN,S,1.17918,202512261518,SELL signal
2025-12-26T15:20:09.681834+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69146100
2025-12-26T15:22:09.284818+00:00,GBP/USD,m1,OPEN,S,1.35246,202512261520,SELL signal
2025-12-26T15:45:09.330304+00:00,GBP/USD,m1,OPEN,B,1.35106,202512261543,BUY signal
2025-12-26T15:52:09.363345+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69146119
2025-12-26T15:52:09.366325+00:00,EUR/USD,m1,OPEN,B,1.1782299999999999,202512261550,BUY signal
2025-12-26T15:52:09.374462+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69146119
2025-12-26T15:56:09.310624+00:00,GBP/USD,m1,OPEN,B,1.3505,202512261554,BUY signal
2025-12-26T15:58:09.670004+00:00,EUR/USD,m1,OPEN,B,1.17729,202512261556,BUY signal
2025-12-26T16:07:06.490812+00:00,GBP/USD,m1,OPEN,B,1.34996,202512261605,BUY signal
2025-12-26T16:13:06.054114+00:00,GBP/USD,m1,OPEN,B,1.34944,202512261611,BUY signal
2025-12-26T16:13:12.649924+00:00,EUR/USD,m1,OPEN,B,1.17707,202512261611,BUY signal
2025-12-26T16:29:10.040457+00:00,EUR/USD,m1,OPEN,B,1.17633,202512261627,BUY signal
2025-12-26T17:44:14.619923+00:00,GBP/USD,m1,OPEN,S,1.34913,202512261742,SELL signal
2025-12-26T17:48:09.942560+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69146093
2025-12-26T17:48:09.947610+00:00,USD/JPY,m1,OPEN,B,156.583,202512261746,BUY signal
2025-12-26T17:48:09.967382+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69146093
2025-12-26T17:54:12.983762+00:00,GBP/USD,m1,OPEN,S,1.34947,202512261752,SELL signal
2025-12-26T18:03:06.209605+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69146162
2025-12-26T18:03:06.212353+00:00,EUR/USD,m1,OPEN,S,1.1771,202512261800,SELL signal
2025-12-26T18:03:06.219887+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69146162
2025-12-26T18:44:10.027424+00:00,GBP/USD,m1,OPEN,S,1.34995,202512261842,SELL signal
2025-12-26T19:12:10.350032+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69146192
2025-12-26T19:12:10.352041+00:00,EUR/USD,m1,OPEN,B,1.17694,202512261910,BUY signal
2025-12-26T19:12:10.363506+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69146192
2025-12-26T19:12:13.839589+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69146214
2025-12-26T19:12:13.842980+00:00,GBP/USD,m1,OPEN,B,1.34919,202512261910,BUY signal
2025-12-26T19:12:13.851228+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69146214
2025-12-26T19:13:09.977258+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69146186
2025-12-26T19:13:09.979730+00:00,USD/JPY,m1,OPEN,S,156.59099999999998,202512261910,SELL signal
2025-12-26T19:13:09.987773+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69146186
2025-12-26T19:20:13.906058+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69146221
2025-12-26T19:20:13.909183+00:00,EUR/USD,m1,OPEN,S,1.17739,202512261918,SELL signal
2025-12-26T19:20:13.916217+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69146221
2025-12-26T20:04:13.794118+00:00,GBP/USD,m1,OPEN,S,1.35055,202512262002,SELL signal
2025-12-26T20:05:06.327496+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69146223
2025-12-26T20:05:06.330672+00:00,USD/JPY,m1,OPEN,B,156.447,202512262003,BUY signal
2025-12-26T20:05:06.338835+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69146223
2025-12-26T20:57:06.641533+00:00,EUR/USD,m1,OPEN,B,1.17732,202512262055,BUY signal
2025-12-26T21:12:06.255725+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69146239
2025-12-26T21:12:06.259325+00:00,USD/JPY,m1,OPEN,S,156.539,202512262109,SELL signal
2025-12-26T21:12:06.266204+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69146239
2025-12-26T21:34:10.228485+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69146238
2025-12-26T21:34:10.231914+00:00,GBP/USD,m1,OPEN,B,1.34992,202512262132,BUY signal
2025-12-26T21:34:10.241840+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69146238
2025-12-26T21:40:13.829555+00:00,GBP/USD,m1,OPEN,B,1.3492,202512262138,BUY signal
