,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,peaks_min,peaks_max,signal,valid_signal
3343,202509220057,1.34614,1.34583,1.34614,1.34583,194,m1,0,0,0,0
3344,202509220058,1.34648,1.34611,1.34648,1.34614,170,m1,0,0,0,0
3345,202509220059,1.34677,1.34647,1.34677,1.34648,150,m1,0,0,0,0
3346,202509220100,1.34728,1.34676,1.34713,1.34677,553,m1,0,0,0,0
3347,202509220101,1.34722,1.34709,1.34717,1.34713,242,m1,0,0,0,0
3348,202509220102,1.34737,1.34681,1.3468499999999999,1.34717,511,m1,0,0,0,0
3349,202509220103,1.34688,1.34671,1.34684,1.3468499999999999,319,m1,0,0,0,0
3350,202509220104,1.34691,1.34673,1.34682,1.34684,242,m1,0,0,0,0
3351,202509220105,1.34694,1.34682,1.34683,1.34682,176,m1,0,0,0,0
3352,202509220106,1.34686,1.34673,1.34682,1.34683,199,m1,0,0,0,0
3353,202509220107,1.34695,1.34682,1.34693,1.34682,178,m1,0,0,0,0
3354,202509220108,1.34716,1.34691,1.34713,1.34693,232,m1,0,0,0,0
3355,202509220109,1.34731,1.34708,1.34728,1.34713,167,m1,0,0,0,0
3356,202509220110,1.34742,1.34727,1.34729,1.34728,162,m1,0,0,0,0
3357,202509220111,1.3473,1.34708,1.34715,1.34729,145,m1,0,0,0,0
3358,202509220112,1.34736,1.34714,1.3473,1.34715,150,m1,0,0,0,0
3359,202509220113,1.34735,1.3472,1.34722,1.3473,160,m1,0,0,0,0
3360,202509220114,1.34727,1.34712,1.34712,1.34722,168,m1,0,0,0,0
3361,202509220115,1.34735,1.34708,1.34723,1.34712,224,m1,0,0,0,0
3362,202509220116,1.34731,1.3472,1.34727,1.34723,165,m1,0,0,0,0
3363,202509220117,1.34732,1.34716,1.34716,1.34727,150,m1,0,0,0,0
3364,202509220118,1.34731,1.34711,1.34726,1.34716,126,m1,0,0,0,0
3365,202509220119,1.34743,1.34721,1.34736,1.34726,187,m1,0,1,-1,-1
3366,202509220120,1.34737,1.34722,1.34725,1.34736,93,m1,0,0,0,0
3367,202509220121,1.34726,1.34711,1.34715,1.34725,107,m1,0,0,0,0
3368,202509220122,1.34724,1.34714,1.34722,1.34715,161,m1,0,0,0,0
3369,202509220123,1.34726,1.34713,1.34713,1.34722,76,m1,0,0,0,0
3370,202509220124,1.34716,1.34705,1.34708,1.34713,96,m1,0,0,0,0
3371,202509220125,1.34722,1.34706,1.34706,1.34708,148,m1,0,0,0,0
3372,202509220126,1.34715,1.347,1.34701,1.34706,166,m1,0,0,0,0
3373,202509220127,1.34703,1.34693,1.3470199999999999,1.34701,188,m1,0,0,0,0
3374,202509220128,1.34716,1.3470199999999999,1.34716,1.3470199999999999,161,m1,0,0,0,0
3375,202509220129,1.34717,1.34704,1.34706,1.34716,140,m1,0,0,0,0
3376,202509220130,1.34707,1.34681,1.34683,1.34706,160,m1,0,0,0,0
3377,202509220131,1.34691,1.34672,1.34687,1.34683,223,m1,0,0,0,0
3378,202509220132,1.3470199999999999,1.34686,1.3470199999999999,1.34687,214,m1,0,0,0,0
3379,202509220133,1.34727,1.34695,1.34712,1.3470199999999999,306,m1,0,0,0,0
3380,202509220134,1.34717,1.3471,1.34714,1.34712,164,m1,0,0,0,0
3381,202509220135,1.34739,1.34714,1.34731,1.34714,183,m1,0,0,0,0
3382,202509220136,1.34734,1.34726,1.34728,1.34731,103,m1,0,0,0,0
3383,202509220137,1.3473,1.3471899999999999,1.34727,1.34728,120,m1,0,0,0,0
3384,202509220138,1.3473,1.3472,1.34722,1.34727,207,m1,0,0,0,0
3385,202509220139,1.34734,1.34706,1.34709,1.34722,297,m1,0,0,0,0
3386,202509220140,1.34717,1.34708,1.34714,1.34709,216,m1,0,0,0,0
3387,202509220141,1.34714,1.3470199999999999,1.34713,1.34714,165,m1,0,0,0,0
3388,202509220142,1.34725,1.34708,1.34715,1.34713,266,m1,0,0,0,0
3389,202509220143,1.34724,1.34713,1.34718,1.34715,197,m1,0,0,0,0
3390,202509220144,1.3471899999999999,1.3470199999999999,1.34704,1.34718,453,m1,0,0,0,0
3391,202509220145,1.3471899999999999,1.34701,1.34718,1.34704,141,m1,0,0,0,0
3392,202509220146,1.34729,1.34705,1.34725,1.34718,300,m1,0,0,0,0
3393,202509220147,1.34726,1.34716,1.34718,1.34725,262,m1,0,0,0,0
3394,202509220148,1.3471899999999999,1.34695,1.34697,1.34718,267,m1,0,0,0,0
3395,202509220149,1.34705,1.34686,1.3469,1.34697,396,m1,0,0,0,0
3396,202509220150,1.34697,1.3468499999999999,1.34695,1.3469,276,m1,0,0,0,0
3397,202509220151,1.34706,1.34688,1.347,1.34695,143,m1,0,0,0,0
3398,202509220152,1.347,1.34686,1.34696,1.347,137,m1,0,0,0,0
3399,202509220153,1.34704,1.34678,1.34681,1.34696,122,m1,0,0,0,0
3400,202509220154,1.34693,1.3468,1.3468499999999999,1.34681,74,m1,0,0,0,0
3401,202509220155,1.34689,1.34676,1.34677,1.3468499999999999,72,m1,0,0,0,0
3402,202509220156,1.34677,1.34661,1.34662,1.34677,70,m1,0,0,0,0
3403,202509220157,1.34668,1.34661,1.34664,1.34662,131,m1,0,0,0,0
3404,202509220158,1.34674,1.34654,1.34673,1.34664,140,m1,0,0,0,0
3405,202509220159,1.34673,1.34659,1.34663,1.34673,97,m1,0,0,0,0
3406,202509220200,1.34664,1.34644,1.34647,1.34663,144,m1,0,0,0,0
3407,202509220201,1.34655,1.34645,1.34655,1.34647,50,m1,0,0,0,0
3408,202509220202,1.34667,1.34654,1.3465799999999999,1.34655,159,m1,0,0,0,0
3409,202509220203,1.34663,1.34634,1.34642,1.3465799999999999,198,m1,0,0,0,0
3410,202509220204,1.34645,1.3464,1.34642,1.34642,53,m1,0,0,0,0
3411,202509220205,1.34643,1.34632,1.3464,1.34642,95,m1,0,0,0,0
3412,202509220206,1.34643,1.34592,1.34593,1.3464,216,m1,0,0,0,0
3413,202509220207,1.34613,1.34591,1.34604,1.34593,244,m1,0,0,0,0
3414,202509220208,1.34625,1.34603,1.34622,1.34604,209,m1,0,0,0,0
3415,202509220209,1.3463,1.34613,1.3463,1.34622,93,m1,0,0,0,0
3416,202509220210,1.34633,1.34622,1.3462399999999999,1.3463,104,m1,0,0,0,0
3417,202509220211,1.34627,1.34618,1.3462,1.3462399999999999,99,m1,0,0,0,0
3418,202509220212,1.34623,1.34592,1.34603,1.3462,266,m1,0,0,0,0
3419,202509220213,1.34617,1.34598,1.34616,1.34603,166,m1,0,0,0,0
3420,202509220214,1.34623,1.34612,1.34612,1.34616,136,m1,0,0,0,0
3421,202509220215,1.34612,1.34585,1.34588,1.34612,206,m1,0,0,0,0
3422,202509220216,1.34598,1.34584,1.34596,1.34588,195,m1,0,0,0,0
3423,202509220217,1.34601,1.34584,1.34598,1.34596,223,m1,0,0,0,0
3424,202509220218,1.34604,1.34593,1.34604,1.34598,166,m1,0,0,0,0
3425,202509220219,1.34604,1.34592,1.34594,1.34604,135,m1,0,0,0,0
3426,202509220220,1.34601,1.34586,1.34588,1.34594,172,m1,0,0,0,0
3427,202509220221,1.34595,1.34585,1.34586,1.34588,126,m1,1,0,1,1
3428,202509220222,1.34593,1.34584,1.34592,1.34586,189,m1,0,0,0,0
3429,202509220223,1.34603,1.34591,1.34596,1.34592,111,m1,0,0,0,0
3430,202509220224,1.34598,1.34593,1.34594,1.34596,139,m1,0,0,0,0
3431,202509220225,1.34606,1.34592,1.34603,1.34594,122,m1,0,0,0,0
3432,202509220226,1.34615,1.34602,1.34608,1.34603,135,m1,0,0,0,0
3433,202509220227,1.34613,1.34606,1.34606,1.34608,136,m1,0,0,0,0
3434,202509220228,1.34611,1.34599,1.34605,1.34606,137,m1,0,0,0,0
3435,202509220229,1.34616,1.34603,1.34606,1.34605,136,m1,0,0,0,0
3436,202509220230,1.34626,1.34606,1.34617,1.34606,149,m1,0,0,0,0
3437,202509220231,1.34634,1.34617,1.34634,1.34617,142,m1,0,0,0,0
3438,202509220232,1.34638,1.34629,1.34629,1.34634,87,m1,0,0,0,0
3439,202509220233,1.34632,1.34616,1.34631,1.34629,121,m1,0,0,0,0
3440,202509220234,1.34631,1.34614,1.34618,1.34631,119,m1,0,0,0,0
3441,202509220235,1.34632,1.34618,1.34625,1.34618,164,m1,0,0,0,0
3442,202509220236,1.34629,1.34623,1.3462399999999999,1.34625,87,m1,0,0,0,0
3443,202509220237,1.34639,1.34623,1.34636,1.3462399999999999,115,m1,0,0,0,0
3444,202509220238,1.34642,1.34616,1.34618,1.34636,117,m1,0,0,0,0
3445,202509220239,1.34634,1.34617,1.3463,1.34618,119,m1,0,0,0,0
3446,202509220240,1.34663,1.34627,1.34638,1.3463,186,m1,0,0,0,0
3447,202509220241,1.34642,1.34633,1.3464099999999999,1.34638,110,m1,0,0,0,0
3448,202509220242,1.34655,1.34636,1.34646,1.3464099999999999,142,m1,0,0,0,0
3449,202509220243,1.34657,1.34646,1.34655,1.34646,110,m1,0,0,0,0
3450,202509220244,1.34656,1.3465,1.3465,1.34655,58,m1,0,0,0,0
3451,202509220245,1.34652,1.34646,1.34646,1.3465,121,m1,0,0,0,0
3452,202509220246,1.34647,1.34633,1.34638,1.34646,179,m1,0,0,0,0
3453,202509220247,1.3464,1.34627,1.34629,1.34638,117,m1,0,0,0,0
3454,202509220248,1.34633,1.3462,1.34623,1.34629,120,m1,0,0,0,0
3455,202509220249,1.34629,1.3462,1.34623,1.34623,102,m1,0,0,0,0
3456,202509220250,1.34623,1.34608,1.34608,1.34623,78,m1,0,0,0,0
3457,202509220251,1.34618,1.34601,1.34615,1.34608,147,m1,0,0,0,0
3458,202509220252,1.34623,1.34603,1.34611,1.34615,181,m1,0,0,0,0
3459,202509220253,1.34615,1.34604,1.34613,1.34611,82,m1,0,0,0,0
3460,202509220254,1.34615,1.34603,1.34615,1.34613,124,m1,0,0,0,0
3461,202509220255,1.34618,1.34606,1.34607,1.34615,151,m1,0,0,0,0
3462,202509220256,1.34609,1.34602,1.34608,1.34607,102,m1,0,0,0,0
3463,202509220257,1.34608,1.34593,1.34602,1.34608,96,m1,0,0,0,0
3464,202509220258,1.34603,1.34589,1.34594,1.34602,100,m1,0,0,0,0
3465,202509220259,1.34596,1.34591,1.34591,1.34594,89,m1,0,0,0,0
3466,202509220300,1.34601,1.34573,1.34601,1.34591,167,m1,0,0,0,0
3467,202509220301,1.34603,1.34587,1.34596,1.34601,181,m1,0,0,0,0
3468,202509220302,1.34603,1.34593,1.34595,1.34596,98,m1,0,0,0,0
3469,202509220303,1.34602,1.34592,1.34601,1.34595,62,m1,0,0,0,0
3470,202509220304,1.34626,1.34601,1.3462399999999999,1.34601,86,m1,0,0,0,0
3471,202509220305,1.34644,1.34623,1.34633,1.3462399999999999,116,m1,0,0,0,0
3472,202509220306,1.34634,1.34616,1.34616,1.34633,139,m1,0,0,0,0
3473,202509220307,1.34622,1.34613,1.34615,1.34616,118,m1,0,0,0,0
3474,202509220308,1.34626,1.34612,1.34625,1.34615,95,m1,0,0,0,0
3475,202509220309,1.34633,1.34622,1.34629,1.34625,111,m1,0,0,0,0
3476,202509220310,1.34632,1.34608,1.34626,1.34629,116,m1,0,0,0,0
3477,202509220311,1.34642,1.34626,1.3464099999999999,1.34626,89,m1,0,0,0,0
3478,202509220312,1.34646,1.34638,1.34643,1.3464099999999999,56,m1,0,0,0,0
3479,202509220313,1.34644,1.34637,1.34643,1.34643,80,m1,0,0,0,0
3480,202509220314,1.34647,1.34637,1.34643,1.34643,80,m1,0,0,0,0
3481,202509220315,1.34648,1.34643,1.34644,1.34643,75,m1,0,0,0,0
3482,202509220316,1.34649,1.34644,1.34646,1.34644,86,m1,0,0,0,0
3483,202509220317,1.34653,1.34645,1.34652,1.34646,77,m1,0,0,0,0
3484,202509220318,1.34652,1.3464,1.34642,1.34652,54,m1,0,0,0,0
3485,202509220319,1.34643,1.34637,1.34642,1.34642,45,m1,0,0,0,0
3486,202509220320,1.34642,1.34635,1.34638,1.34642,45,m1,0,0,0,0
3487,202509220321,1.34638,1.34625,1.34633,1.34638,109,m1,0,0,0,0
3488,202509220322,1.34643,1.34633,1.34639,1.34633,111,m1,0,0,0,0
3489,202509220323,1.34645,1.34639,1.34643,1.34639,56,m1,0,0,0,0
3490,202509220324,1.34645,1.34634,1.34643,1.34643,92,m1,0,0,0,0
3491,202509220325,1.34651,1.34639,1.34649,1.34643,71,m1,0,0,0,0
3492,202509220326,1.34655,1.34643,1.34654,1.34649,87,m1,0,0,0,0
3493,202509220327,1.34655,1.34651,1.34655,1.34654,57,m1,0,0,0,0
3494,202509220328,1.34655,1.34637,1.34645,1.34655,178,m1,0,0,0,0
3495,202509220329,1.34649,1.3464099999999999,1.34642,1.34645,64,m1,0,0,0,0
3496,202509220330,1.34645,1.34638,1.34644,1.34642,70,m1,0,0,0,0
3497,202509220331,1.34645,1.34642,1.34643,1.34644,36,m1,0,0,0,0
3498,202509220332,1.34645,1.34642,1.34644,1.34643,52,m1,0,0,0,0
3499,202509220333,1.34644,1.34633,1.34636,1.34644,118,m1,0,0,0,0
3500,202509220334,1.34638,1.34625,1.34628,1.34636,88,m1,0,0,0,0
3501,202509220335,1.34629,1.3462,1.3462399999999999,1.34628,90,m1,0,0,0,0
3502,202509220336,1.34633,1.3462399999999999,1.34633,1.3462399999999999,52,m1,0,0,0,0
3503,202509220337,1.34633,1.3462,1.34627,1.34633,124,m1,0,0,0,0
3504,202509220338,1.34647,1.34626,1.34636,1.34627,123,m1,0,0,0,0
3505,202509220339,1.34636,1.34628,1.34632,1.34636,59,m1,0,0,0,0
3506,202509220340,1.34653,1.34632,1.3465,1.34632,163,m1,0,0,0,0
3507,202509220341,1.34656,1.34647,1.34653,1.3465,140,m1,0,0,0,0
3508,202509220342,1.34654,1.3465,1.34652,1.34653,32,m1,0,0,0,0
3509,202509220343,1.34656,1.3465,1.34656,1.34652,72,m1,0,0,0,0
3510,202509220344,1.34656,1.34644,1.34644,1.34656,66,m1,0,0,0,0
3511,202509220345,1.34646,1.34642,1.34644,1.34644,65,m1,0,0,0,0
3512,202509220346,1.34654,1.34644,1.34652,1.34644,54,m1,0,0,0,0
3513,202509220347,1.34656,1.3465,1.34653,1.34652,51,m1,0,0,0,0
3514,202509220348,1.34656,1.34652,1.34655,1.34653,30,m1,0,0,0,0
3515,202509220349,1.34657,1.34653,1.34654,1.34655,54,m1,0,0,0,0
3516,202509220350,1.34656,1.34653,1.34656,1.34654,37,m1,0,0,0,0
3517,202509220351,1.34666,1.34653,1.34666,1.34656,43,m1,0,0,0,0
3518,202509220352,1.34668,1.34661,1.34664,1.34666,50,m1,0,0,0,0
3519,202509220353,1.34671,1.34663,1.34667,1.34664,122,m1,0,1,-1,-1
3520,202509220354,1.34669,1.34663,1.34664,1.34667,51,m1,0,0,0,0
3521,202509220355,1.34664,1.34636,1.34637,1.34664,87,m1,0,0,0,0
3522,202509220356,1.34646,1.34636,1.34645,1.34637,80,m1,0,0,0,0
3523,202509220357,1.34645,1.34628,1.34632,1.34645,85,m1,0,0,0,0
3524,202509220358,1.34632,1.34614,1.34621,1.34632,122,m1,0,0,0,0
3525,202509220359,1.3462399999999999,1.34615,1.34621,1.34621,119,m1,0,0,0,0
3526,202509220400,1.34622,1.346,1.34603,1.34621,151,m1,0,0,0,0
3527,202509220401,1.34611,1.34599,1.34603,1.34603,221,m1,0,0,0,0
3528,202509220402,1.34605,1.34596,1.34598,1.34603,139,m1,0,0,0,0
3529,202509220403,1.34626,1.34598,1.34623,1.34598,149,m1,0,0,0,0
3530,202509220404,1.34623,1.34611,1.34616,1.34623,76,m1,0,0,0,0
3531,202509220405,1.34616,1.34604,1.34609,1.34616,122,m1,0,0,0,0
3532,202509220406,1.34612,1.34605,1.34611,1.34609,122,m1,0,0,0,0
3533,202509220407,1.34611,1.34599,1.34602,1.34611,90,m1,0,0,0,0
3534,202509220408,1.34612,1.34602,1.34611,1.34602,81,m1,0,0,0,0
3535,202509220409,1.34612,1.34602,1.3461,1.34611,99,m1,0,0,0,0
3536,202509220410,1.3461,1.34598,1.34599,1.3461,110,m1,0,0,0,0
3537,202509220411,1.34605,1.34595,1.34595,1.34599,113,m1,0,0,0,0
3538,202509220412,1.34608,1.34591,1.34608,1.34595,135,m1,0,0,0,0
3539,202509220413,1.34616,1.34604,1.34611,1.34608,108,m1,0,0,0,0
3540,202509220414,1.34614,1.34605,1.34613,1.34611,91,m1,0,0,0,0
3541,202509220415,1.34613,1.34604,1.34609,1.34613,80,m1,0,0,0,0
3542,202509220416,1.3461,1.34604,1.34605,1.34609,52,m1,0,0,0,0
3543,202509220417,1.34605,1.34599,1.34603,1.34605,56,m1,0,0,0,0
3544,202509220418,1.34605,1.34602,1.34605,1.34603,61,m1,0,0,0,0
3545,202509220419,1.34605,1.34594,1.346,1.34605,84,m1,0,0,0,0
3546,202509220420,1.34607,1.346,1.34606,1.346,73,m1,0,0,0,0
3547,202509220421,1.34609,1.3459699999999999,1.346,1.34606,89,m1,0,0,0,0
3548,202509220422,1.34602,1.34583,1.34588,1.346,116,m1,0,0,0,0
3549,202509220423,1.34588,1.34583,1.34585,1.34588,56,m1,0,0,0,0
3550,202509220424,1.34585,1.34575,1.34578,1.34585,113,m1,0,0,0,0
3551,202509220425,1.3457999999999999,1.34572,1.34577,1.34578,79,m1,0,0,0,0
3552,202509220426,1.34577,1.3456299999999999,1.34566,1.34577,78,m1,0,0,0,0
3553,202509220427,1.34568,1.34555,1.34556,1.34566,104,m1,0,0,0,0
3554,202509220428,1.34558,1.3454,1.34542,1.34556,81,m1,0,0,0,0
3555,202509220429,1.34545,1.3453,1.34532,1.34542,64,m1,1,0,1,1
3556,202509220430,1.34545,1.34531,1.34543,1.34532,96,m1,0,0,0,0
3557,202509220431,1.34562,1.34543,1.34554,1.34543,101,m1,0,0,0,0
3558,202509220432,1.3456299999999999,1.34552,1.3456,1.34554,82,m1,0,0,0,0
3559,202509220433,1.3456299999999999,1.3456,1.34562,1.3456,51,m1,0,0,0,0
3560,202509220434,1.3456299999999999,1.3456,1.3456299999999999,1.34562,23,m1,0,0,0,0
3561,202509220435,1.3456299999999999,1.34551,1.34555,1.3456299999999999,48,m1,0,0,0,0
3562,202509220436,1.34558,1.34554,1.34557,1.34555,57,m1,0,0,0,0
3563,202509220437,1.3456299999999999,1.34555,1.3456299999999999,1.34557,90,m1,0,0,0,0
3564,202509220438,1.34564,1.34561,1.34562,1.3456299999999999,43,m1,0,0,0,0
3565,202509220439,1.34574,1.34562,1.34573,1.34562,66,m1,0,0,0,0
3566,202509220440,1.34576,1.34562,1.34574,1.34573,146,m1,0,0,0,0
3567,202509220441,1.34575,1.34564,1.34567,1.34574,72,m1,0,0,0,0
3568,202509220442,1.34567,1.34562,1.34565,1.34567,62,m1,0,0,0,0
3569,202509220443,1.34568,1.34562,1.34566,1.34565,55,m1,0,0,0,0
3570,202509220444,1.34567,1.34554,1.34556,1.34566,56,m1,0,0,0,0
3571,202509220445,1.34558,1.34552,1.34558,1.34556,57,m1,0,0,0,0
3572,202509220446,1.34565,1.34557,1.34565,1.34558,92,m1,0,0,0,0
3573,202509220447,1.34566,1.34561,1.34566,1.34565,40,m1,0,0,0,0
3574,202509220448,1.34566,1.34551,1.34564,1.34566,106,m1,0,0,0,0
3575,202509220449,1.34565,1.34551,1.34556,1.34564,148,m1,0,0,0,0
3576,202509220450,1.34558,1.3455,1.34556,1.34556,84,m1,0,0,0,0
3577,202509220451,1.34559,1.34554,1.34556,1.34556,90,m1,0,0,0,0
3578,202509220452,1.34558,1.3454599999999999,1.34555,1.34556,63,m1,0,0,0,0
3579,202509220453,1.34556,1.34552,1.34556,1.34555,30,m1,0,0,0,0
3580,202509220454,1.34558,1.34553,1.34556,1.34556,40,m1,0,0,0,0
3581,202509220455,1.34565,1.34555,1.34565,1.34556,70,m1,0,0,0,0
3582,202509220456,1.34567,1.34564,1.34567,1.34565,11,m1,0,0,0,0
3583,202509220457,1.34579,1.34561,1.34579,1.34567,89,m1,0,0,0,0
3584,202509220458,1.34603,1.34579,1.34598,1.34579,150,m1,0,0,0,0
3585,202509220459,1.34605,1.34594,1.34603,1.34598,153,m1,0,0,0,0
3586,202509220500,1.34607,1.34599,1.34605,1.34603,83,m1,0,0,0,0
3587,202509220501,1.34606,1.34592,1.34596,1.34605,101,m1,0,0,0,0
3588,202509220502,1.34598,1.34591,1.34598,1.34596,115,m1,0,0,0,0
3589,202509220503,1.34606,1.34593,1.34601,1.34598,125,m1,0,0,0,0
3590,202509220504,1.34603,1.34596,1.3459699999999999,1.34601,65,m1,0,0,0,0
3591,202509220505,1.34605,1.34595,1.34602,1.3459699999999999,69,m1,0,0,0,0
3592,202509220506,1.34615,1.34601,1.34615,1.34602,71,m1,0,0,0,0
3593,202509220507,1.34616,1.34611,1.34611,1.34615,41,m1,0,0,0,0
3594,202509220508,1.34618,1.34609,1.34618,1.34611,67,m1,0,0,0,0
3595,202509220509,1.34625,1.34616,1.34616,1.34618,84,m1,0,0,0,0
3596,202509220510,1.34627,1.34616,1.34623,1.34616,59,m1,0,0,0,0
3597,202509220511,1.3462399999999999,1.34617,1.34622,1.34623,44,m1,0,0,0,0
3598,202509220512,1.34625,1.34613,1.34617,1.34622,61,m1,0,0,0,0
3599,202509220513,1.34625,1.34615,1.34619,1.34617,71,m1,0,0,0,0
3600,202509220514,1.34623,1.34615,1.34622,1.34619,123,m1,0,0,0,0
3601,202509220515,1.34635,1.34622,1.34633,1.34622,74,m1,0,0,0,0
3602,202509220516,1.34634,1.34621,1.34622,1.34633,55,m1,0,0,0,0
3603,202509220517,1.34625,1.34621,1.3462399999999999,1.34622,39,m1,0,0,0,0
3604,202509220518,1.34626,1.34621,1.34625,1.3462399999999999,28,m1,0,0,0,0
3605,202509220519,1.34625,1.34612,1.34612,1.34625,80,m1,0,0,0,0
3606,202509220520,1.3462399999999999,1.34612,1.34623,1.34612,55,m1,0,0,0,0
3607,202509220521,1.3462399999999999,1.34621,1.34623,1.34623,40,m1,0,0,0,0
3608,202509220522,1.34645,1.34622,1.34643,1.34623,76,m1,0,0,0,0
3609,202509220523,1.34645,1.34642,1.34644,1.34643,24,m1,0,0,0,0
3610,202509220524,1.3465,1.34642,1.34646,1.34644,93,m1,0,0,0,0
3611,202509220525,1.34648,1.34643,1.34644,1.34646,64,m1,0,0,0,0
3612,202509220526,1.34647,1.34644,1.34646,1.34644,39,m1,0,0,0,0
3613,202509220527,1.34659,1.34645,1.34655,1.34646,153,m1,0,0,0,0
3614,202509220528,1.34664,1.34654,1.34663,1.34655,75,m1,0,0,0,0
3615,202509220529,1.34665,1.34657,1.34663,1.34663,78,m1,0,0,0,0
3616,202509220530,1.34663,1.34655,1.34657,1.34663,118,m1,0,0,0,0
3617,202509220531,1.34668,1.34646,1.34666,1.34657,152,m1,0,0,0,0
3618,202509220532,1.34666,1.34651,1.34652,1.34666,149,m1,0,0,0,0
3619,202509220533,1.34652,1.34644,1.34646,1.34652,80,m1,0,0,0,0
3620,202509220534,1.34662,1.34644,1.34661,1.34646,84,m1,0,0,0,0
3621,202509220535,1.34677,1.34657,1.34671,1.34661,170,m1,0,0,0,0
3622,202509220536,1.34677,1.34667,1.34675,1.34671,51,m1,0,0,0,0
3623,202509220537,1.34687,1.34672,1.34686,1.34675,59,m1,0,0,0,0
3624,202509220538,1.34686,1.34675,1.34676,1.34686,41,m1,0,0,0,0
3625,202509220539,1.34689,1.34674,1.34687,1.34676,42,m1,0,0,0,0
3626,202509220540,1.3471,1.34687,1.34696,1.34687,127,m1,0,0,0,0
3627,202509220541,1.34698,1.34696,1.34698,1.34696,28,m1,0,0,0,0
3628,202509220542,1.34717,1.34696,1.34717,1.34698,65,m1,0,0,0,0
3629,202509220543,1.34717,1.34714,1.34715,1.34717,35,m1,0,0,0,0
3630,202509220544,1.34715,1.34704,1.34705,1.34715,109,m1,0,0,0,0
3631,202509220545,1.34716,1.34703,1.34713,1.34705,64,m1,0,0,0,0
3632,202509220546,1.34713,1.34705,1.34708,1.34713,90,m1,0,0,0,0
3633,202509220547,1.34717,1.34706,1.34714,1.34708,140,m1,0,0,0,0
3634,202509220548,1.34715,1.34712,1.34713,1.34714,54,m1,0,0,0,0
3635,202509220549,1.34736,1.34705,1.34733,1.34713,118,m1,0,0,0,0
3636,202509220550,1.34738,1.3473,1.34734,1.34733,72,m1,0,0,0,0
3637,202509220551,1.34735,1.34728,1.3473,1.34734,82,m1,0,0,0,0
3638,202509220552,1.3473,1.34714,1.34714,1.3473,89,m1,0,0,0,0
3639,202509220553,1.34716,1.34705,1.34715,1.34714,126,m1,0,0,0,0
3640,202509220554,1.34715,1.34703,1.34711,1.34715,93,m1,0,0,0,0
3641,202509220555,1.34722,1.34703,1.34718,1.34711,127,m1,0,0,0,0
3642,202509220556,1.34718,1.34707,1.3471,1.34718,64,m1,0,0,0,0
3643,202509220557,1.3471,1.34697,1.347,1.3471,98,m1,0,0,0,0
3644,202509220558,1.34713,1.34694,1.34711,1.347,136,m1,0,0,0,0
3645,202509220559,1.34716,1.34705,1.34715,1.34711,85,m1,0,0,0,0
3646,202509220600,1.34758,1.34708,1.3475,1.34715,405,m1,0,0,0,0
3647,202509220601,1.34751,1.34728,1.34737,1.3475,400,m1,0,0,0,0
3648,202509220602,1.3477,1.34734,1.34767,1.34737,349,m1,0,0,0,0
3649,202509220603,1.34768,1.34751,1.3476299999999999,1.34767,106,m1,0,0,0,0
3650,202509220604,1.34779,1.34759,1.34776,1.3476299999999999,122,m1,0,0,0,0
3651,202509220605,1.34778,1.34758,1.34774,1.34776,288,m1,0,0,0,0
3652,202509220606,1.34777,1.3476299999999999,1.3476299999999999,1.34774,139,m1,0,0,0,0
3653,202509220607,1.34773,1.34762,1.34773,1.3476299999999999,145,m1,0,0,0,0
3654,202509220608,1.34777,1.34756,1.34757,1.34773,211,m1,0,0,0,0
3655,202509220609,1.34757,1.34744,1.34747,1.34757,138,m1,0,0,0,0
3656,202509220610,1.34766,1.34739,1.34744,1.34747,200,m1,0,0,0,0
3657,202509220611,1.34747,1.34742,1.34747,1.34744,78,m1,0,0,0,0
3658,202509220612,1.34748,1.34736,1.34737,1.34747,124,m1,0,0,0,0
3659,202509220613,1.34757,1.34736,1.34752,1.34737,121,m1,0,0,0,0
3660,202509220614,1.34768,1.34748,1.34765,1.34752,134,m1,0,0,0,0
3661,202509220615,1.34768,1.34749,1.34751,1.34765,128,m1,0,0,0,0
3662,202509220616,1.3476,1.34743,1.34754,1.34751,107,m1,0,0,0,0
3663,202509220617,1.34758,1.34745,1.34756,1.34754,102,m1,0,0,0,0
3664,202509220618,1.34769,1.34755,1.34768,1.34756,71,m1,0,0,0,0
3665,202509220619,1.34792,1.34767,1.34785,1.34768,119,m1,0,0,0,0
3666,202509220620,1.34792,1.34775,1.34785,1.34785,191,m1,0,0,0,0
3667,202509220621,1.34785,1.34765,1.34776,1.34785,243,m1,0,0,0,0
3668,202509220622,1.34787,1.34764,1.34785,1.34776,278,m1,0,0,0,0
3669,202509220623,1.34789,1.34774,1.34775,1.34785,207,m1,0,0,0,0
3670,202509220624,1.34793,1.34772,1.34784,1.34775,255,m1,0,0,0,0
3671,202509220625,1.34802,1.34782,1.34795,1.34784,234,m1,0,0,0,0
3672,202509220626,1.34827,1.34786,1.34817,1.34795,371,m1,0,0,0,0
3673,202509220627,1.34818,1.34804,1.34812,1.34817,267,m1,0,0,0,0
3674,202509220628,1.3482399999999999,1.34808,1.34817,1.34812,258,m1,0,0,0,0
3675,202509220629,1.34825,1.34812,1.34813,1.34817,225,m1,0,0,0,0
3676,202509220630,1.34823,1.34812,1.34814,1.34813,228,m1,0,0,0,0
