,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,ema_200,ema_100,ema_80,peaks_min,peaks_max,median_max,median_min,channel_width_pips,channel_breakout_up,channel_breakout_down,signal,valid_signal
618,202509282346,1.39374,1.39371,1.39372,1.39373,76,m1,1.3939587281680021,1.3939643814270648,1.393954387647607,0,0,1.3939587281680021,1.393954387647607,0.0,0,1,-1,-1
619,202509282347,1.39374,1.3937,1.39372,1.39372,40,m1,1.3939563527633456,1.3939595421908852,1.3939486002982835,0,0,1.3939563527633456,1.3939486002982835,0.1,0,1,-1,-1
620,202509282348,1.39373,1.3937,1.3937,1.39372,19,m1,1.393953801989581,1.393954402741561,1.3939424620193135,0,0,1.393953801989581,1.3939424620193135,0.1,0,1,-1,-1
621,202509282349,1.39372,1.39366,1.39367,1.3937,90,m1,1.3939509780891872,1.393948771004104,1.3939357345620464,0,0,1.3939509780891872,1.3939357345620464,0.2,0,1,-1,-1
622,202509282350,1.39367,1.39365,1.39365,1.39367,33,m1,1.3939479832823296,1.393942854746597,1.393928679387675,0,0,1.3939479832823296,1.393928679387675,0.2,0,1,-1,-1
623,202509282351,1.39372,1.39365,1.39371,1.39365,36,m1,1.3939456152894707,1.393938243761516,1.3939232798966215,0,0,1.3939456152894707,1.3939232798966215,0.2,0,1,-1,-1
624,202509282352,1.3937599999999999,1.39371,1.3937599999999999,1.39371,51,m1,1.3939437683711675,1.39393471418208,1.3939192482942357,0,0,1.3939437683711675,1.3939192482942357,0.2,0,1,-1,-1
625,202509282353,1.39388,1.3937599999999999,1.39387,1.3937599999999999,80,m1,1.393943034357524,1.3939334327131279,1.3939180322869709,0,0,1.393943034357524,1.3939180322869709,0.3,0,1,-1,-1
626,202509282354,1.39388,1.39383,1.39386,1.39387,31,m1,1.3939422081450115,1.3939319785999966,1.3939165993909963,0,0,1.3939422081450115,1.3939165993909963,0.3,0,1,-1,-1
627,202509282355,1.39387,1.3938,1.39386,1.39386,87,m1,1.3939413901535187,1.3939305532811848,1.3939152018751693,0,0,1.3939413901535187,1.3939152018751693,0.3,0,1,-1,-1
628,202509282356,1.39391,1.39386,1.39391,1.39386,81,m1,1.3939410778136827,1.3939301462855176,1.3939150734338073,0,0,1.3939410778136827,1.3939150734338073,0.3,0,1,-1,-1
629,202509282357,1.39391,1.39382,1.39384,1.39391,50,m1,1.393940072064293,1.3939283612105569,1.3939132197687751,0,0,1.393940072064293,1.3939132197687751,0.3,0,1,-1,-1
630,202509282358,1.39387,1.3938,1.39381,1.39384,54,m1,1.393938777814897,1.3939260174242092,1.393910671132509,0,0,1.393938777814897,1.393910671132509,0.3,0,1,-1,-1
631,202509282359,1.39383,1.39381,1.39381,1.39381,16,m1,1.3939374964436047,1.3939237200494723,1.3939081854255337,0,0,1.3939374964436047,1.3939081854255337,0.3,0,1,-1,-1
632,202509290000,1.39392,1.39361,1.39364,1.39381,122,m1,1.3939345362799869,1.3939181018306708,1.3939015635631749,0,0,1.3939345362799869,1.3939015635631749,0.3,0,1,-1,-1
633,202509290001,1.39366,1.3933,1.39333,1.39364,119,m1,1.3939285209936187,1.3939064562498653,1.3938874508826027,0,0,1.3939285209936187,1.3938874508826027,0.4,0,1,-1,-1
634,202509290002,1.39351,1.39332,1.39349,1.39333,95,m1,1.3939241576006476,1.393898209591452,1.3938776372805632,0,0,1.3939241576006476,1.3938776372805632,0.5,0,1,-1,-1
635,202509290003,1.39351,1.39332,1.39333,1.39349,75,m1,1.3939182455847208,1.3938869579163737,1.3938641153724012,0,0,1.3939182455847208,1.3938641153724012,0.5,0,1,-1,-1
636,202509290004,1.39334,1.39305,1.39305,1.39333,97,m1,1.3939096063251715,1.393870384492287,1.3938440137582677,0,0,1.3939096063251715,1.3938440137582677,0.7,0,1,-1,-1
637,202509290005,1.39316,1.39303,1.39314,1.39305,185,m1,1.3939019485507917,1.393855921433034,1.393826630702508,0,0,1.3939019485507917,1.393826630702508,0.8,0,1,-1,-1
638,202509290006,1.39318,1.39305,1.39309,1.39314,129,m1,1.3938938694607343,1.3938407546719838,1.3938084422901005,0,0,1.3938938694607343,1.3938084422901005,0.9,0,1,-1,-1
639,202509290007,1.39327,1.39309,1.39325,1.39309,73,m1,1.3938874627994335,1.3938290565596672,1.3937946535915795,0,0,1.3938874627994335,1.3937946535915795,0.9,0,1,-1,-1
640,202509290008,1.39327,1.39319,1.39326,1.39325,43,m1,1.393881219388494,1.3938177881129412,1.3937814522683307,0,0,1.393881219388494,1.3937814522683307,1.0,0,1,-1,-1
641,202509290009,1.39326,1.39312,1.39314,1.39326,159,m1,1.3938738440711955,1.3938043665661504,1.3937656139407175,0,0,1.3938738440711955,1.3937656139407175,1.1,0,1,-1,-1
642,202509290010,1.39319,1.39312,1.39317,1.39314,121,m1,1.3938668406476016,1.393791804851969,1.3937509074236627,0,0,1.3938668406476016,1.3937509074236627,1.2,0,1,-1,-1
643,202509290011,1.39323,1.39305,1.3931,1.39317,174,m1,1.3938592103924017,1.3937781057459895,1.393734835635424,0,0,1.3938592103924017,1.393734835635424,1.2,0,1,-1,-1
644,202509290012,1.3931499999999999,1.39306,1.39309,1.3931,199,m1,1.3938515565576515,1.3937644798896334,1.3937189137678827,0,0,1.3938515565576515,1.3937189137678827,1.3,0,1,-1,-1
645,202509290013,1.3931499999999999,1.39305,1.39308,1.39309,206,m1,1.3938438793779735,1.3937509258324128,1.393703138119293,0,0,1.3938438793779735,1.393703138119293,1.4,0,1,-1,-1
646,202509290014,1.39312,1.39305,1.39306,1.39308,203,m1,1.393836079583168,1.393737244132761,1.3936872581657302,0,0,1.393836079583168,1.3936872581657302,1.5,0,1,-1,-1
647,202509290015,1.39313,1.39304,1.39308,1.39306,121,m1,1.393828556403236,1.3937242293974585,1.3936722641369468,0,0,1.393828556403236,1.3936722641369468,1.6,0,1,-1,-1
648,202509290016,1.3931499999999999,1.39305,1.39314,1.39308,132,m1,1.393821705095741,1.393712660498499,1.3936591218125778,0,0,1.393821705095741,1.3936591218125778,1.6,0,1,-1,-1
649,202509290017,1.39319,1.39313,1.3931499999999999,1.39314,120,m1,1.3938150214629477,1.3937015187064496,1.3936465509036253,0,0,1.3938150214629477,1.3936465509036253,1.7,0,1,-1,-1
650,202509290018,1.39321,1.39313,1.39314,1.3931499999999999,126,m1,1.3938083048314756,1.3936903995241439,1.393634043473906,0,0,1.3938083048314756,1.393634043473906,1.7,0,1,-1,-1
651,202509290019,1.3931499999999999,1.39305,1.39307,1.39314,107,m1,1.3938009585147446,1.3936781143850518,1.3936201164745503,0,0,1.3938009585147446,1.3936201164745503,1.8,0,1,-1,-1
652,202509290020,1.3931,1.39304,1.39304,1.39307,105,m1,1.3937933867882297,1.3936654784566351,1.393605792610981,0,0,1.3937933867882297,1.393605792610981,1.9,0,1,-1,-1
653,202509290021,1.39306,1.39299,1.39303,1.39304,86,m1,1.3937857908997897,1.3936528947248206,1.3935915755094752,0,0,1.3937857908997897,1.3935915755094752,1.9,0,1,-1,-1
654,202509290022,1.39308,1.39302,1.39303,1.39303,83,m1,1.3937782705923292,1.3936405601758142,1.3935777094475128,0,0,1.3937782705923292,1.3935777094475128,2.0,0,1,-1,-1
655,202509290023,1.39305,1.39284,1.3929799999999999,1.39303,156,m1,1.3937703276013609,1.393627479776293,1.3935629511895495,0,0,1.3937703276013609,1.3935629511895495,2.1,0,1,-1,-1
656,202509290024,1.39309,1.39295,1.39309,1.3929799999999999,118,m1,1.3937635581724919,1.3936168366124062,1.3935512733824,0,0,1.3937635581724919,1.3935512733824,2.1,0,1,-1,-1
657,202509290025,1.39321,1.39309,1.39321,1.39309,68,m1,1.3937580501309745,1.3936087804418635,1.3935428468791309,0,0,1.3937580501309745,1.3935428468791309,2.2,0,1,-1,-1
658,202509290026,1.39321,1.39316,1.3932,1.39321,56,m1,1.393752497393353,1.3936006857796484,1.3935343815240906,0,0,1.393752497393353,1.3935343815240906,2.2,0,1,-1,-1
659,202509290027,1.39322,1.39313,1.39316,1.3932,66,m1,1.3937466018969018,1.3935919593285662,1.3935251375358415,0,0,1.3937466018969018,1.3935251375358415,2.2,0,1,-1,-1
660,202509290028,1.39321,1.39314,1.39316,1.39316,78,m1,1.3937407650621068,1.3935834056784955,1.3935161217942158,0,0,1.3937407650621068,1.3935161217942158,2.2,0,1,-1,-1
661,202509290029,1.39323,1.39314,1.39317,1.39316,67,m1,1.3937350858077575,1.3935752194274362,1.3935075755770747,0,0,1.3937350858077575,1.3935075755770747,2.3,0,1,-1,-1
662,202509290030,1.3932,1.39305,1.39308,1.39317,109,m1,1.3937285675410138,1.3935654131021404,1.3934970181554185,0,0,1.3937285675410138,1.3934970181554185,2.3,0,1,-1,-1
663,202509290031,1.39313,1.39302,1.39304,1.39308,106,m1,1.3937217161226954,1.393555008882296,1.3934857337565192,0,0,1.3937217161226954,1.3934857337565192,2.4,0,1,-1,-1
664,202509290032,1.39305,1.39295,1.39302,1.39304,186,m1,1.3937147338727183,1.393544414647003,1.3934742341575928,0,0,1.3937147338727183,1.3934742341575928,2.4,0,1,-1,-1
665,202509290033,1.39308,1.39297,1.39307,1.39302,104,m1,1.3937083186103032,1.3935350202975576,1.3934642530672818,0,0,1.3937083186103032,1.3934642530672818,2.4,0,1,-1,-1
666,202509290034,1.39309,1.39294,1.3929799999999999,1.39307,78,m1,1.393701071658957,1.3935240297966158,1.393452296201423,0,0,1.393701071658957,1.393452296201423,2.5,0,1,-1,-1
667,202509290035,1.39299,1.39295,1.39297,1.3929799999999999,55,m1,1.393693797314092,1.3935130589095541,1.3934403876532397,0,0,1.393693797314092,1.3934403876532397,2.5,0,1,-1,-1
668,202509290036,1.39303,1.39296,1.39297,1.39297,79,m1,1.3936865953507678,1.3935023052677808,1.393428773143283,0,0,1.3936865953507678,1.393428773143283,2.6,0,1,-1,-1
669,202509290037,1.3929799999999999,1.39294,1.39297,1.39297,49,m1,1.3936794650487703,1.393491764569409,1.3934174454113502,0,0,1.3936794650487703,1.3934174454113502,2.6,0,1,-1,-1
670,202509290038,1.3929799999999999,1.39297,1.39297,1.39297,25,m1,1.3936724056950514,1.3934814325977376,1.3934063973765018,0,0,1.3936724056950514,1.3934063973765018,2.7,0,1,-1,-1
671,202509290039,1.3929799999999999,1.39286,1.39286,1.39297,176,m1,1.3936643220562948,1.3934691270017427,1.3933929060832548,0,0,1.3936643220562948,1.3933929060832548,2.7,0,1,-1,-1
672,202509290040,1.39288,1.39285,1.39285,1.39286,31,m1,1.393656219349267,1.3934568670611143,1.3933795009947794,0,0,1.393656219349267,1.3933795009947794,2.8,0,1,-1,-1
673,202509290041,1.39289,1.39282,1.39289,1.39285,61,m1,1.39364859527614,1.393445641970795,1.3933674145504638,0,0,1.39364859527614,1.3933674145504638,2.8,0,1,-1,-1
674,202509290042,1.3929,1.39277,1.3928099999999999,1.39289,235,m1,1.3936402510445365,1.3934330550010763,1.39335365122823,0,0,1.3936402510445365,1.39335365122823,2.9,0,1,-1,-1
675,202509290043,1.39284,1.39275,1.3928,1.3928099999999999,62,m1,1.3936318903376257,1.3934205192584808,1.3933399808275329,0,0,1.3936318903376257,1.3933399808275329,2.9,0,1,-1,-1
676,202509290044,1.39289,1.39278,1.39282,1.3928,90,m1,1.3936238118268036,1.3934086277880158,1.3933271417947541,0,0,1.3936238118268036,1.3933271417947541,3.0,0,1,-1,-1
677,202509290045,1.39282,1.39276,1.39279,1.39282,80,m1,1.3936155151917111,1.3933963777328076,1.3933138790343897,0,0,1.3936155151917111,1.3933138790343897,3.0,0,1,-1,-1
678,202509290046,1.3928,1.39274,1.39279,1.39279,97,m1,1.3936073011102015,1.3933843702529498,1.39330094374959,0,0,1.3936073011102015,1.39330094374959,3.1,0,1,-1,-1
679,202509290047,1.3928,1.39276,1.39278,1.39279,22,m1,1.3935990692583586,1.3933724025251686,1.393288080940958,0,0,1.3935990692583586,1.393288080940958,3.1,0,1,-1,-1
680,202509290048,1.39279,1.39276,1.39279,1.39278,30,m1,1.393591018817977,1.3933608698018978,1.3932757826461195,0,0,1.393591018817977,1.3932757826461195,3.2,0,1,-1,-1
681,202509290049,1.3928099999999999,1.39276,1.39278,1.39279,83,m1,1.3935829489789922,1.393349367429583,1.3932635410993017,0,0,1.3935829489789922,1.3932635410993017,3.2,0,1,-1,-1
682,202509290050,1.3928,1.39277,1.3928,1.39278,52,m1,1.3935751584418878,1.393338488866621,1.3932520956400596,0,0,1.3935751584418878,1.3932520956400596,3.2,0,1,-1,-1
683,202509290051,1.3928099999999999,1.39273,1.39276,1.3928,82,m1,1.3935670474126154,1.3933270336415393,1.3932399451304285,0,0,1.3935670474126154,1.3932399451304285,3.3,0,1,-1,-1
684,202509290052,1.39279,1.39268,1.3927,1.39276,80,m1,1.3935584200751765,1.3933146171337862,1.3932266131518993,0,0,1.3935584200751765,1.3932266131518993,3.3,0,1,-1,-1
685,202509290053,1.39271,1.39266,1.39266,1.3927,19,m1,1.393549480571941,1.3933016544182657,1.3932126227037043,0,0,1.393549480571941,1.3932126227037043,3.4,0,1,-1,-1
686,202509290054,1.39272,1.39255,1.39257,1.39266,116,m1,1.3935397344965983,1.3932871662119632,1.3931967554764524,1,0,1.3935397344965983,1.3931967554764524,3.4,0,1,-1,-1
687,202509290055,1.39269,1.39257,1.39268,1.39257,109,m1,1.3935311799244927,1.393275143118657,1.393183996081972,0,0,1.3935311799244927,1.393183996081972,3.5,0,1,-1,-1
688,202509290056,1.3927,1.39261,1.39268,1.39268,134,m1,1.3935227104725076,1.3932633581064064,1.3931715517342689,0,0,1.3935227104725076,1.3931715517342689,3.5,0,1,-1,-1
689,202509290057,1.39279,1.39267,1.39276,1.39268,94,m1,1.3935151213135775,1.3932533906191509,1.3931613899630524,0,0,1.3935151213135775,1.3931613899630524,3.5,0,1,-1,-1
690,202509290058,1.39278,1.39268,1.3927,1.39276,85,m1,1.3935070106537408,1.3932424323890686,1.3931499976182855,0,0,1.3935070106537408,1.3931499976182855,3.6,0,1,-1,-1
691,202509290059,1.39274,1.39268,1.39273,1.3927,76,m1,1.39349927920445,1.3932322852130474,1.393139627306723,0,0,1.39349927920445,1.393139627306723,3.6,0,1,-1,-1
692,202509290100,1.39291,1.39271,1.39287,1.39273,107,m1,1.3934930177198288,1.3932251112484326,1.3931329698423593,0,0,1.3934930177198288,1.3931329698423593,3.6,0,1,-1,-1
693,202509290101,1.39299,1.39285,1.39293,1.39287,144,m1,1.3934874155534624,1.3932192674613348,1.3931279582413134,0,0,1.3934874155534624,1.3931279582413134,3.6,0,1,-1,-1
694,202509290102,1.39299,1.39291,1.39291,1.39293,123,m1,1.3934816701250698,1.3932131433531896,1.3931225765563426,0,0,1.3934816701250698,1.3931225765563426,3.6,0,1,-1,-1
695,202509290103,1.39302,1.39289,1.39302,1.39291,157,m1,1.3934770763924822,1.3932093187323344,1.393120043801865,0,0,1.3934770763924822,1.393120043801865,3.6,0,1,-1,-1
696,202509290104,1.39311,1.39301,1.39303,1.39302,67,m1,1.393472627871164,1.3932057678663476,1.3931178204981152,0,0,1.393472627871164,1.3931178204981152,3.5,0,1,-1,-1
697,202509290105,1.39303,1.39295,1.39297,1.39303,73,m1,1.3934676265988142,1.3932010991957269,1.3931141706092727,0,0,1.3934676265988142,1.3931141706092727,3.5,0,1,-1,-1
698,202509290106,1.39311,1.39296,1.39311,1.39297,135,m1,1.3934640681251942,1.3931992952512569,1.3931140676312659,0,0,1.3934640681251942,1.3931140676312659,3.5,0,1,-1,-1
699,202509290107,1.39328,1.39311,1.39326,1.39311,145,m1,1.3934620375965854,1.3932004973254895,1.3931176708996298,0,0,1.3934620375965854,1.3931176708996298,3.4,0,0,0,0
700,202509290108,1.39337,1.39324,1.39337,1.39326,154,m1,1.3934611217996045,1.3932038538140936,1.3931239012477872,0,0,1.3934611217996045,1.3931239012477872,3.4,0,0,0,0
701,202509290109,1.39337,1.39325,1.39325,1.39337,116,m1,1.3934590210851805,1.393204767599953,1.3931270147972246,0,0,1.3934590210851805,1.3931270147972246,3.3,0,0,0,0
702,202509290110,1.39328,1.39323,1.39325,1.39325,106,m1,1.3934569412733877,1.393205663291043,1.393130051468898,0,0,1.3934569412733877,1.393130051468898,3.3,0,0,0,0
703,202509290111,1.39328,1.39325,1.39325,1.39325,82,m1,1.3934548821562396,1.3932065412456758,1.393133013161024,0,0,1.3934548821562396,1.393133013161024,3.2,0,0,0,0
704,202509290112,1.39337,1.39325,1.39327,1.39325,135,m1,1.3934530425327945,1.3932077978546722,1.3931363955521099,0,0,1.3934530425327945,1.3931363955521099,3.2,0,0,0,0
705,202509290113,1.39337,1.39325,1.39337,1.39327,134,m1,1.3934522162389358,1.3932110097783421,1.393142163563169,0,0,1.3934522162389358,1.393142163563169,3.1,0,0,0,0
706,202509290114,1.39347,1.39328,1.39347,1.39337,164,m1,1.3934523931917822,1.3932161382975827,1.3931502582900042,0,1,1.3934523931917822,1.3931502582900042,3.0,1,0,1,1
707,202509290115,1.39347,1.39324,1.3933,1.39347,156,m1,1.3934508768416154,1.3932177989253534,1.393153955616177,0,0,1.3934508768416154,1.393153955616177,3.0,0,0,0,0
708,202509290116,1.3933,1.3931499999999999,1.39319,1.3933,77,m1,1.3934482810521467,1.3932172484515841,1.3931548456009626,0,0,1.3934482810521467,1.3931548456009626,2.9,0,0,0,0
709,202509290117,1.39322,1.39316,1.39318,1.39319,127,m1,1.3934456115889413,1.3932165108584833,1.393155466697235,0,0,1.3934456115889413,1.393155466697235,2.9,0,0,0,0
710,202509290118,1.3933,1.3931499999999999,1.39317,1.39318,129,m1,1.3934428691850713,1.3932155898513847,1.393155825544217,0,0,1.3934428691850713,1.393155825544217,2.9,0,0,0,0
711,202509290119,1.3932,1.3931499999999999,1.3931499999999999,1.39317,77,m1,1.3934399550638268,1.3932142910424463,1.393155681703619,0,0,1.3934399550638268,1.393155681703619,2.8,0,1,-1,-1
712,202509290120,1.39318,1.39287,1.39297,1.3931499999999999,163,m1,1.3934352788940376,1.3932094535960613,1.3931510969701963,0,0,1.3934352788940376,1.3931510969701963,2.8,0,1,-1,-1
713,202509290121,1.39308,1.39296,1.39308,1.39297,114,m1,1.3934317437806643,1.3932068901585155,1.3931493414894507,0,0,1.3934317437806643,1.3931493414894507,2.8,0,1,-1,-1
714,202509290122,1.39311,1.3929799999999999,1.39308,1.39308,93,m1,1.3934282438425483,1.3932043774821092,1.3931476293539087,0,0,1.3934282438425483,1.3931476293539087,2.8,0,1,-1,-1
715,202509290123,1.3931,1.39305,1.39308,1.39308,57,m1,1.3934247787296872,1.3932019145616714,1.3931459594933182,0,0,1.3934247787296872,1.3931459594933182,2.8,0,1,-1,-1
716,202509290124,1.39335,1.39308,1.39325,1.39308,194,m1,1.3934230396378495,1.393202866748569,1.3931485283947178,0,0,1.3934230396378495,1.3931485283947178,2.7,0,0,0,0
717,202509290125,1.39325,1.3931,1.39316,1.39325,137,m1,1.3934204223280202,1.3932020179020626,1.393148811644231,0,0,1.3934204223280202,1.393148811644231,2.7,0,0,0,0
718,202509290126,1.39318,1.39304,1.39307,1.39316,72,m1,1.3934169355386867,1.3931994036861801,1.3931468656777066,0,0,1.3934169355386867,1.3931468656777066,2.7,0,1,-1,-1
719,202509290127,1.39307,1.39285,1.39289,1.39307,166,m1,1.3934116923989983,1.393193276880513,1.393140523315294,0,0,1.3934116923989983,1.393140523315294,2.7,0,1,-1,-1
720,202509290128,1.3929799999999999,1.39286,1.39297,1.39289,92,m1,1.3934072974497547,1.3931888555561465,1.3931363128630645,0,0,1.3934072974497547,1.3931363128630645,2.7,0,1,-1,-1
721,202509290129,1.39297,1.39286,1.39287,1.39297,104,m1,1.3934019512064737,1.3931825415847376,1.3931297372368159,0,0,1.3934019512064737,1.3931297372368159,2.7,0,1,-1,-1
722,202509290130,1.39297,1.3928099999999999,1.39294,1.39287,136,m1,1.3933973546770562,1.3931777387810793,1.393125052366771,0,0,1.3933973546770562,1.393125052366771,2.7,0,1,-1,-1
723,202509290131,1.39297,1.39287,1.39287,1.39294,123,m1,1.393392107366837,1.3931716449438303,1.393118754777468,0,0,1.393392107366837,1.393118754777468,2.7,0,1,-1,-1
724,202509290132,1.39292,1.39284,1.39287,1.39287,126,m1,1.3933869122686595,1.3931656717766259,1.393112612684197,0,0,1.3933869122686595,1.393112612684197,2.7,0,1,-1,-1
725,202509290133,1.39288,1.39277,1.39287,1.39287,138,m1,1.3933817688630015,1.3931598168899602,1.39310662224755,0,0,1.3933817688630015,1.39310662224755,2.8,0,1,-1,-1
726,202509290134,1.3929,1.39283,1.39284,1.39287,96,m1,1.3933763781280464,1.3931534838822381,1.3931000389821784,0,0,1.3933763781280464,1.3931000389821784,2.8,0,1,-1,-1
727,202509290135,1.39287,1.3927,1.39271,1.39284,104,m1,1.3933697474999067,1.393144702023184,1.3930904083900257,0,0,1.3933697474999067,1.3930904083900257,2.8,0,1,-1,-1
728,202509290136,1.39279,1.39267,1.39277,1.39271,140,m1,1.3933637798630918,1.3931372821811405,1.3930824970717535,0,0,1.3933637798630918,1.3930824970717535,2.8,0,1,-1,-1
729,202509290137,1.39278,1.39273,1.39274,1.39277,105,m1,1.393357573098285,1.3931294152072564,1.3930740403539323,0,0,1.393357573098285,1.3930740403539323,2.8,0,1,-1,-1
730,202509290138,1.39274,1.39257,1.3926,1.39274,129,m1,1.393350035057506,1.3931189317378059,1.3930623356538354,0,0,1.393350035057506,1.3930623356538354,2.9,0,1,-1,-1
731,202509290139,1.39261,1.39256,1.39259,1.3926,76,m1,1.3933424725196204,1.3931084578420077,1.3930506730450989,0,0,1.3933424725196204,1.3930506730450989,2.9,0,1,-1,-1
732,202509290140,1.39263,1.39257,1.39262,1.39259,127,m1,1.3933352837383308,1.3930987854094925,1.3930400391427507,0,0,1.3933352837383308,1.3930400391427507,3.0,0,1,-1,-1
733,202509290141,1.3927,1.39259,1.39268,1.39262,49,m1,1.3933287635021285,1.3930904926291066,1.393031149287374,0,0,1.3933287635021285,1.393031149287374,3.0,0,1,-1,-1
734,202509290142,1.39268,1.3926,1.39261,1.39268,127,m1,1.3933216116264855,1.3930809779235798,1.3930207505395373,0,0,1.3933216116264855,1.3930207505395373,3.0,0,1,-1,-1
735,202509290143,1.3927,1.39259,1.3927,1.39261,106,m1,1.3933154264361722,1.3930734338062811,1.3930128307731289,0,0,1.3933154264361722,1.3930128307731289,3.0,0,1,-1,-1
736,202509290144,1.39287,1.39269,1.39286,1.3927,136,m1,1.3933108948298423,1.3930692073942754,1.3930090571737923,0,0,1.3933108948298423,1.3930090571737923,3.0,0,1,-1,-1
737,202509290145,1.39292,1.39273,1.39273,1.39286,185,m1,1.3933051147817843,1.393062490416171,1.3930021668732047,0,0,1.3933051147817843,1.3930021668732047,3.0,0,1,-1,-1
738,202509290146,1.39284,1.39272,1.39282,1.39273,89,m1,1.3933002877690304,1.3930576886257517,1.392997668925718,0,0,1.3933002877690304,1.392997668925718,3.0,0,1,-1,-1
739,202509290147,1.39282,1.39266,1.39272,1.39282,130,m1,1.3932945137613784,1.3930510017222715,1.3929908129028608,0,0,1.3932945137613784,1.3929908129028608,3.0,0,1,-1,-1
740,202509290148,1.39275,1.39265,1.3927,1.39272,77,m1,1.3932885982015637,1.3930440511931177,1.392983632337358,0,0,1.3932885982015637,1.392983632337358,3.0,0,1,-1,-1
741,202509290149,1.39279,1.39269,1.39277,1.3927,124,m1,1.3932834380204537,1.3930386244368183,1.3929783574648305,0,0,1.3932834380204537,1.3929783574648305,3.1,0,1,-1,-1
742,202509290150,1.39282,1.39271,1.3928,1.39277,70,m1,1.393278627691892,1.3930338992004456,1.39297395357681,0,0,1.393278627691892,1.39297395357681,3.0,0,1,-1,-1
743,202509290151,1.39283,1.39276,1.39278,1.3928,44,m1,1.3932736662223209,1.3930288714935062,1.3929691645996047,0,0,1.3932736662223209,1.3929691645996047,3.0,0,1,-1,-1
744,202509290152,1.3928099999999999,1.39275,1.3928099999999999,1.39278,44,m1,1.3932690526280689,1.3930245374045258,1.392965234609491,0,0,1.3932690526280689,1.392965234609491,3.0,0,1,-1,-1
745,202509290153,1.39288,1.39278,1.3928099999999999,1.3928099999999999,120,m1,1.3932644849402274,1.3930202891390897,1.3929614016561702,0,0,1.3932644849402274,1.3929614016561702,3.0,0,1,-1,-1
746,202509290154,1.39287,1.39275,1.39279,1.3928099999999999,117,m1,1.393259763697041,1.3930157289581175,1.3929571695165117,0,0,1.393259763697041,1.3929571695165117,3.0,0,1,-1,-1
747,202509290155,1.3928,1.39275,1.39276,1.39279,59,m1,1.3932547909239361,1.3930106650183527,1.392952301133388,0,0,1.3932547909239361,1.392952301133388,3.0,0,1,-1,-1
748,202509290156,1.39282,1.3927,1.39275,1.39276,130,m1,1.3932497681286733,1.393005503334821,1.3929473060436746,0,0,1.3932497681286733,1.3929473060436746,3.0,0,1,-1,-1
749,202509290157,1.39277,1.39269,1.39273,1.39275,75,m1,1.3932445963064974,1.3930000478232405,1.392941940462349,0,0,1.3932445963064974,1.392941940462349,3.0,0,1,-1,-1
750,202509290158,1.39274,1.39269,1.39269,1.39273,84,m1,1.3932390779352886,1.3929939082623841,1.3929357197101921,0,0,1.3932390779352886,1.3929357197101921,3.0,0,1,-1,-1
751,202509290159,1.39269,1.3926,1.39262,1.39269,107,m1,1.393232917955833,1.3929865041383764,1.3929279241617922,0,0,1.393232917955833,1.3929279241617922,3.0,0,1,-1,-1
752,202509290200,1.39271,1.3926,1.39267,1.39262,150,m1,1.393227316782143,1.3929802367296955,1.39292155566397,0,0,1.393227316782143,1.39292155566397,3.1,0,1,-1,-1
753,202509290201,1.39267,1.39256,1.39257,1.39267,68,m1,1.3932207763166489,1.3929721132300974,1.3929128752772055,0,0,1.3932207763166489,1.3929128752772055,3.1,0,1,-1,-1
754,202509290202,1.39265,1.3925,1.39265,1.39257,84,m1,1.393215096950314,1.3929657347502935,1.3929063845296201,0,0,1.393215096950314,1.3929063845296201,3.1,0,1,-1,-1
755,202509290203,1.39266,1.39259,1.39261,1.39265,80,m1,1.393209076085137,1.3929586904978124,1.3928990663930862,0,0,1.393209076085137,1.3928990663930862,3.1,0,1,-1,-1
756,202509290204,1.39262,1.3925,1.39255,1.39261,91,m1,1.3932025181141408,1.3929505976166674,1.3928904474698003,0,0,1.3932025181141408,1.3928904474698003,3.1,0,1,-1,-1
757,202509290205,1.39255,1.3925,1.39252,1.39255,96,m1,1.3931957268891246,1.3929420709311888,1.3928813006186942,0,0,1.3931957268891246,1.3928813006186942,3.1,0,1,-1,-1
758,202509290206,1.39256,1.3925,1.39255,1.39252,77,m1,1.3931893017459493,1.392934307150373,1.3928731203565043,0,0,1.3931893017459493,1.3928731203565043,3.2,0,1,-1,-1
759,202509290207,1.39255,1.39249,1.39251,1.39255,80,m1,1.3931825425245967,1.3929259050285834,1.392864154421776,0,0,1.3931825425245967,1.392864154421776,3.2,0,1,-1,-1
760,202509290208,1.39251,1.39241,1.39243,1.39251,135,m1,1.3931750545392776,1.3929160851270272,1.3928534345595098,0,0,1.3931750545392776,1.3928534345595098,3.2,0,1,-1,-1
761,202509290209,1.39245,1.39242,1.39242,1.39243,59,m1,1.3931675415587874,1.3929062616591652,1.3928427324716208,0,0,1.3931675415587874,1.3928427324716208,3.2,0,1,-1,-1
762,202509290210,1.39242,1.3923,1.3923699999999999,1.39242,104,m1,1.393159605821884,1.3928956426164094,1.3928310600649143,0,0,1.393159605821884,1.3928310600649143,3.3,0,1,-1,-1
763,202509290211,1.39251,1.3923699999999999,1.39245,1.3923699999999999,112,m1,1.3931525450674376,1.3928868180101437,1.3928216511744227,0,0,1.3931525450674376,1.3928216511744227,3.3,0,1,-1,-1
